Drug1	Drug2
DB01159	DB01558
DB01159	DB00349
DB01159	DB01072
DB01159	DB06262
DB01159	DB01071
DB01159	DB01198
DB01159	DB01551
DB01159	DB01608
DB01159	DB01547
DB01159	DB01303
DB01159	DB00484
DB01159	DB01609
DB01159	DB01259
DB01159	DB06717
DB00228	DB01235
DB00228	DB00684
DB00228	DB00368
DB00228	DB00668
DB00228	DB00206
DB00228	DB00335
DB00228	DB00181
DB00228	DB00450
DB00228	DB00813
DB00228	DB00579
DB00228	DB01203
DB00228	DB00652
DB00228	DB00850
DB00228	DB00960
DB00228	DB00985
DB00228	DB00818
DB00228	DB01100
DB00228	DB00728
DB00228	DB00781
DB00228	DB01238
DB00228	DB00391
DB00228	DB01544
DB00228	DB01558
DB00228	DB06262
DB00228	DB01071
DB00228	DB01198
DB00228	DB01551
DB00228	DB01608
DB00228	DB01547
DB00228	DB00484
DB01028	DB01045
DB01028	DB01211
DB01028	DB01174
DB01028	DB00252
DB01028	DB01128
DB01028	DB01544
DB01028	DB01558
DB01028	DB00349
DB01028	DB01072
DB01028	DB01609
DB01028	DB01259
DB01028	DB06717
DB00753	DB01235
DB00753	DB00684
DB00753	DB00368
DB00753	DB00668
DB00753	DB00206
DB00753	DB00335
DB00753	DB00181
DB00753	DB00450
DB00753	DB00813
DB00753	DB00579
DB00753	DB01203
DB00753	DB00652
DB00753	DB00850
DB00753	DB00960
DB00753	DB00985
DB00753	DB00818
DB00753	DB01100
DB00753	DB00728
DB00753	DB00781
DB00753	DB01238
DB00753	DB00391
DB00753	DB01544
DB00753	DB01558
DB00753	DB06262
DB00753	DB01071
DB00753	DB01198
DB00753	DB01551
DB00753	DB01608
DB00753	DB01547
DB00753	DB00484
DB01189	DB00202
DB01189	DB00732
DB01189	DB01337
DB01189	DB01339
DB01189	DB01235
DB01189	DB00684
DB01189	DB00368
DB01189	DB00668
DB01189	DB00502
DB01189	DB00747
DB01189	DB00206
DB01189	DB00404
DB01189	DB00335
DB01189	DB00181
DB01189	DB00475
DB01189	DB01178
DB01189	DB00477
DB01189	DB00363
DB01189	DB00829
DB01189	DB00450
DB01189	DB01215
DB01189	DB00813
DB01189	DB00690
DB01189	DB00801
DB01189	DB00186
DB01189	DB00579
DB01189	DB00231
DB01189	DB00679
DB01189	DB00371
DB01189	DB00897
DB01189	DB00508
DB01189	DB00423
DB01189	DB01403
DB01189	DB00734
DB01189	DB00418
DB01189	DB01203
DB01189	DB00334
DB01189	DB01589
DB01189	DB00842
DB01189	DB01588
DB01189	DB00433
DB01189	DB00652
DB01189	DB00312
DB01189	DB00850
DB01189	DB00960
DB01189	DB00633
DB01189	DB00985
DB01189	DB00962
DB01189	DB01595
DB01189	DB01437
DB01189	DB00818
DB01189	DB00683
DB01189	DB01351
DB01189	DB04833
DB01189	DB01100
DB01189	DB06144
DB01189	DB00628
DB01189	DB01352
DB01189	DB00189
DB01189	DB00565
DB01189	DB01135
DB01189	DB00728
DB01189	DB00395
DB01189	DB00356
DB01189	DB00083
DB01189	DB01239
DB01189	DB00611
DB01189	DB01209
DB01189	DB00875
DB01189	DB00781
DB01189	DB01355
DB01189	DB01107
DB01189	DB01238
DB01189	DB00391
DB01189	DB01544
DB01189	DB01558
DB01189	DB00349
DB01189	DB08811
DB01189	DB01553
DB01189	DB06262
DB01189	DB01545
DB01189	DB01071
DB01189	DB01567
DB01189	DB01198
DB01189	DB01551
DB01189	DB01608
DB01189	DB01547
DB01189	DB00484
DB01189	DB00408
DB01189	DB01219
DB01189	DB00777
DB01189	DB01614
DB01189	DB01353
DB01189	DB04842
DB01189	DB00933
DB01189	DB00042
DB01189	DB00546
DB01189	DB00941
DB01189	DB00474
DB01189	DB00497
DB01189	DB01267
DB01189	DB00844
DB01189	DB01621
DB01189	DB00420
DB01189	DB01622
DB01236	DB01116
DB01236	DB00325
DB01236	DB00657
DB01236	DB04840
DB01236	DB01235
DB01236	DB00684
DB01236	DB00368
DB01236	DB00668
DB01236	DB01364
DB01236	DB00502
DB01236	DB00747
DB01236	DB00206
DB01236	DB01045
DB01236	DB00404
DB01236	DB00335
DB01236	DB00181
DB01236	DB01136
DB01236	DB00475
DB01236	DB00477
DB01236	DB01211
DB01236	DB00575
DB01236	DB00363
DB01236	DB00829
DB01236	DB01119
DB01236	DB00450
DB01236	DB01215
DB01236	DB01023
DB01236	DB00813
DB01236	DB00690
DB01236	DB00801
DB01236	DB00270
DB01236	DB00186
DB01236	DB00579
DB01236	DB00231
DB01236	DB00679
DB01236	DB00371
DB01236	DB00897
DB01236	DB00508
DB01236	DB00313
DB01236	DB01403
DB01236	DB00350
DB01236	DB00734
DB01236	DB00418
DB01236	DB01203
DB01236	DB01115
DB01236	DB00393
DB01236	DB00334
DB01236	DB01589
DB01236	DB00842
DB01236	DB01588
DB01236	DB00433
DB01236	DB00652
DB01236	DB00312
DB01236	DB00850
DB01236	DB01174
DB01236	DB00252
DB01236	DB00960
DB01236	DB00633
DB01236	DB00985
DB01236	DB00962
DB01236	DB01595
DB01236	DB01437
DB01236	DB00273
DB01236	DB00909
DB01236	DB00593
DB01236	DB00818
DB01236	DB00683
DB01236	DB00750
DB01236	DB01351
DB01236	DB04833
DB01236	DB01100
DB01236	DB06144
DB01236	DB00226
DB01236	DB00401
DB01236	DB01054
DB01236	DB00628
DB01236	DB01352
DB01236	DB00189
DB01236	DB00765
DB01236	DB00728
DB01236	DB01239
DB01236	DB01128
DB01236	DB00875
DB01236	DB00781
DB01236	DB01355
DB01236	DB01107
DB01236	DB01238
DB01236	DB00391
DB01236	DB00559
DB01236	DB01544
DB01236	DB01558
DB01236	DB00349
DB01236	DB08811
DB01236	DB01553
DB01236	DB01072
DB01236	DB06262
DB01236	DB01545
DB01236	DB01563
DB01236	DB04841
DB01236	DB01071
DB01236	DB01567
DB01236	DB01198
DB01236	DB00463
DB01236	DB01551
DB01236	DB01608
DB01236	DB01547
DB01236	DB00217
DB01236	DB06712
DB01236	DB00484
DB01236	DB01170
DB01236	DB01193
DB01236	DB00408
DB01236	DB00612
DB01236	DB00449
DB01236	DB00661
DB01236	DB00264
DB01236	DB00777
DB01236	DB01214
DB01236	DB01614
DB01236	DB01353
DB01236	DB04842
DB01236	DB00933
DB01236	DB00230
DB01236	DB00546
DB01236	DB01609
DB01236	DB01259
DB01236	DB00629
DB01236	DB00474
DB01236	DB04861
DB01236	DB01267
DB01236	DB01297
DB01236	DB06717
DB01236	DB06268
DB01236	DB08807
DB01236	DB08808
DB01236	DB00968
DB01236	DB01621
DB01236	DB00420
DB01236	DB01622
DB00292	DB01235
DB00292	DB00684
DB00292	DB00206
DB00292	DB00335
DB00292	DB00181
DB00292	DB00813
DB00292	DB01203
DB00292	DB00850
DB00292	DB00960
DB00292	DB00985
DB00292	DB00818
DB00292	DB01100
DB00292	DB00728
DB00292	DB00781
DB00292	DB01238
DB00292	DB00391
DB00292	DB01544
DB00292	DB01558
DB00292	DB01071
DB00292	DB01198
DB00292	DB01551
DB00292	DB01608
DB00292	DB01547
DB00292	DB00484
DB00818	DB01440
DB00818	DB01116
DB00818	DB00325
DB00818	DB00657
DB00818	DB00599
DB00818	DB04840
DB00818	DB01354
DB00818	DB03255
DB00818	DB01235
DB00818	DB00684
DB00818	DB00898
DB00818	DB00907
DB00818	DB00502
DB00818	DB00747
DB00818	DB00206
DB00818	DB01426
DB00818	DB00404
DB00818	DB00335
DB00818	DB00181
DB00818	DB01136
DB00818	DB00475
DB00818	DB00477
DB00818	DB00575
DB00818	DB00363
DB00818	DB00829
DB00818	DB01119
DB00818	DB00280
DB00818	DB00450
DB00818	DB01215
DB00818	DB00813
DB00818	DB00690
DB00818	DB00801
DB00818	DB00281
DB00818	DB00186
DB00818	DB00231
DB00818	DB00679
DB00818	DB00371
DB00818	DB00897
DB00818	DB00508
DB00818	DB01403
DB00818	DB00350
DB00818	DB00734
DB00818	DB00418
DB00818	DB01203
DB00818	DB00334
DB00818	DB01589
DB00818	DB00842
DB00818	DB01588
DB00818	DB00794
DB00818	DB00433
DB00818	DB00652
DB00818	DB00312
DB00818	DB00850
DB00818	DB01174
DB00818	DB00960
DB00818	DB00633
DB00818	DB00985
DB00818	DB00962
DB00818	DB01595
DB00818	DB01437
DB00818	DB01159
DB00818	DB00228
DB00818	DB00753
DB00818	DB01189
DB00818	DB01236
DB00818	DB00292
DB00818	DB00818
DB00818	DB00683
DB00818	DB01086
DB00818	DB00750
DB00818	DB01351
DB00818	DB04833
DB00818	DB01100
DB00818	DB06144
DB00818	DB01158
DB00818	DB00204
DB00818	DB00308
DB00818	DB00628
DB00818	DB01352
DB00818	DB00849
DB00818	DB00189
DB00818	DB01161
DB00818	DB00527
DB00818	DB00765
DB00818	DB00728
DB00818	DB01239
DB00818	DB00611
DB00818	DB06727
DB00818	DB00875
DB00818	DB00781
DB00818	DB01355
DB00818	DB01107
DB00818	DB01238
DB00818	DB00391
DB00818	DB00559
DB00818	DB01544
DB00818	DB01558
DB00818	DB00349
DB00818	DB08811
DB00818	DB01553
DB00818	DB01545
DB00818	DB01563
DB00818	DB01071
DB00818	DB01429
DB00818	DB01567
DB00818	DB01198
DB00818	DB00463
DB00818	DB01551
DB00818	DB01608
DB00818	DB01547
DB00818	DB00217
DB00818	DB00484
DB00818	DB01170
DB00818	DB01193
DB00818	DB00408
DB00818	DB00612
DB00818	DB00264
DB00818	DB00777
DB00818	DB01214
DB00818	DB01614
DB00818	DB01353
DB00818	DB04842
DB00818	DB00933
DB00818	DB00546
DB00818	DB01118
DB00818	DB06716
DB00818	DB01227
DB00818	DB00474
DB00818	DB00680
DB00818	DB00704
DB00818	DB04861
DB00818	DB00497
DB00818	DB01267
DB00818	DB01297
DB00818	DB00708
DB00818	DB01056
DB00818	DB06268
DB00818	DB08807
DB00818	DB08808
DB00818	DB01195
DB00818	DB00968
DB00818	DB00844
DB00818	DB01621
DB00818	DB00420
DB00818	DB01622
DB00683	DB01063
DB00683	DB00599
DB00683	DB01354
DB00683	DB00898
DB00683	DB00755
DB00683	DB00446
DB00683	DB00773
DB00683	DB00502
DB00683	DB00747
DB00683	DB00199
DB00683	DB00563
DB00683	DB00552
DB00683	DB00987
DB00683	DB00091
DB00683	DB00537
DB00683	DB00305
DB00683	DB01059
DB00683	DB01045
DB00683	DB00970
DB00683	DB00404
DB00683	DB00543
DB00683	DB00181
DB00683	DB01008
DB00683	DB00564
DB00683	DB00262
DB00683	DB00291
DB00683	DB00475
DB00683	DB00477
DB00683	DB00515
DB00683	DB01211
DB00683	DB01068
DB00683	DB00257
DB00683	DB00363
DB00683	DB00531
DB00683	DB00851
DB00683	DB00829
DB00683	DB00501
DB00683	DB00900
DB00683	DB00450
DB00683	DB01215
DB00683	DB01023
DB00683	DB00813
DB00683	DB00196
DB00683	DB00690
DB00683	DB00801
DB00683	DB01005
DB00683	DB01181
DB00683	DB00951
DB00683	DB00270
DB00683	DB01167
DB00683	DB01026
DB00683	DB00709
DB00683	DB01206
DB00683	DB00186
DB00683	DB01042
DB00683	DB00231
DB00683	DB00679
DB00683	DB00371
DB00683	DB00897
DB00683	DB00508
DB00683	DB00197
DB00683	DB00313
DB00683	DB00423
DB00683	DB01403
DB00683	DB00943
DB00683	DB00495
DB00683	DB00744
DB00683	DB00648
DB00683	DB00863
DB00683	DB00615
DB00683	DB00734
DB00683	DB00503
DB00683	DB01232
DB00683	DB00418
DB00683	DB00238
DB00683	DB01115
DB00683	DB00393
DB00683	DB00649
DB00683	DB00334
DB00683	DB01589
DB00683	DB00842
DB00683	DB00236
DB00683	DB06810
DB00683	DB01588
DB00683	DB00794
DB00683	DB01168
DB00683	DB01229
DB00683	DB00433
DB00683	DB00652
DB00683	DB00312
DB00683	DB00850
DB00683	DB01174
DB00683	DB00252
DB00683	DB00633
DB00683	DB00985
DB00683	DB00962
DB00683	DB01595
DB00683	DB01437
DB00683	DB00776
DB00683	DB00273
DB00683	DB00909
DB00683	DB00593
DB00683	DB01189
DB00683	DB01236
DB00683	DB00818
DB00683	DB00683
DB00683	DB00750
DB00683	DB00977
DB00683	DB01351
DB00683	DB04833
DB00683	DB00413
DB00683	DB01100
DB00683	DB06144
DB00683	DB00370
DB00683	DB00482
DB00683	DB00582
DB00683	DB04572
DB00683	DB00544
DB00683	DB00834
DB00683	DB00401
DB00683	DB01054
DB00683	DB00283
DB00683	DB00628
DB00683	DB01352
DB00683	DB00849
DB00683	DB00189
DB00683	DB01041
DB00683	DB01239
DB00683	DB00472
DB00683	DB00611
DB00683	DB01369
DB00683	DB01764
DB00683	DB00639
DB00683	DB01110
DB00683	DB00239
DB00683	DB00251
DB00683	DB01007
DB00683	DB00701
DB00683	DB00625
DB00683	DB01217
DB00683	DB01128
DB00683	DB00675
DB00683	DB00875
DB00683	DB00293
DB00683	DB01355
DB00683	DB00976
DB00683	DB00392
DB00683	DB01107
DB00683	DB01238
DB00683	DB01146
DB00683	DB00476
DB00683	DB00879
DB00683	DB01101
DB00683	DB00391
DB00683	DB00559
DB00683	DB01544
DB00683	DB01321
DB00683	DB00872
DB00683	DB01558
DB00683	DB00349
DB00683	DB08811
DB00683	DB01553
DB00683	DB01072
DB00683	DB01545
DB00683	DB04841
DB00683	DB01361
DB00683	DB01071
DB00683	DB00920
DB00683	DB01567
DB00683	DB00958
DB00683	DB00242
DB00683	DB01198
DB00683	DB00463
DB00683	DB01601
DB00683	DB00619
DB00683	DB01551
DB00683	DB01608
DB00683	DB01547
DB00683	DB00718
DB00683	DB01476
DB00683	DB00309
DB00683	DB00427
DB00683	DB00526
DB00683	DB00745
DB00683	DB00340
DB00683	DB01166
DB00683	DB01073
DB00683	DB06712
DB00683	DB00317
DB00683	DB00300
DB00683	DB00484
DB00683	DB01169
DB00683	DB00276
DB00683	DB00408
DB00683	DB00661
DB00683	DB00777
DB00683	DB00441
DB00683	DB01263
DB00683	DB04818
DB00683	DB01247
DB00683	DB01614
DB00683	DB01353
DB00683	DB04842
DB00683	DB00933
DB00683	DB00444
DB00683	DB00230
DB00683	DB00546
DB00683	DB01118
DB00683	DB00261
DB00683	DB00928
DB00683	DB01264
DB00683	DB01254
DB00683	DB01262
DB00683	DB01609
DB00683	DB00997
DB00683	DB01127
DB00683	DB00442
DB00683	DB01259
DB00683	DB01196
DB00683	DB01546
DB00683	DB06716
DB00683	DB04845
DB00683	DB01227
DB00683	DB01033
DB00683	DB00474
DB00683	DB00704
DB00683	DB01280
DB00683	DB00497
DB00683	DB01267
DB00683	DB00428
DB00683	DB00708
DB00683	DB06287
DB00683	DB01268
DB00683	DB06717
DB00683	DB01048
DB00683	DB00762
DB00683	DB00844
DB00683	DB01621
DB00683	DB00420
DB00683	DB01622
DB00683	DB00361
DB00683	DB05521
DB00683	DB08816
DB01086	DB00684
DB01086	DB00335
DB01086	DB00181
DB01086	DB01203
DB01086	DB00850
DB01086	DB00960
DB01086	DB00985
DB01086	DB00818
DB01086	DB01100
DB01086	DB00781
DB01086	DB01238
DB01086	DB00391
DB01086	DB01544
DB01086	DB01558
DB01086	DB01071
DB01086	DB01429
DB01086	DB01198
DB01086	DB01608
DB01086	DB00484
DB00750	DB00684
DB00750	DB00091
DB00750	DB01045
DB00750	DB00335
DB00750	DB00181
DB00750	DB01136
DB00750	DB01211
DB00750	DB00501
DB00750	DB00390
DB00750	DB00196
DB00750	DB00503
DB00750	DB01203
DB00750	DB00421
DB00750	DB00850
DB00750	DB00960
DB00750	DB00727
DB00750	DB00985
DB00750	DB01236
DB00750	DB00818
DB00750	DB00683
DB00750	DB01100
DB00750	DB00728
DB00750	DB00781
DB00750	DB00460
DB00750	DB01238
DB00750	DB00391
DB00750	DB00559
DB00750	DB01544
DB00750	DB01078
DB00750	DB01558
DB00750	DB01071
DB00750	DB01429
DB00750	DB01198
DB00750	DB04942
DB00750	DB01608
DB00750	DB00216
DB00750	DB00484
DB00750	DB00612
DB00977	DB00599
DB00977	DB01354
DB00977	DB00936
DB00977	DB00783
DB00977	DB00945
DB00977	DB00502
DB00977	DB00233
DB00977	DB00091
DB00977	DB00759
DB00977	DB00415
DB00977	DB00400
DB00977	DB01045
DB00977	DB00284
DB00977	DB00316
DB00977	DB00414
DB00977	DB00543
DB00977	DB01222
DB00977	DB00564
DB00977	DB00672
DB00977	DB01211
DB00977	DB00363
DB00977	DB00618
DB00977	DB01234
DB00977	DB00813
DB00977	DB00196
DB00977	DB01047
DB00977	DB00846
DB00977	DB01067
DB00977	DB01016
DB00977	DB00555
DB00977	DB00277
DB00977	DB00532
DB00977	DB00839
DB00977	DB01124
DB00977	DB00726
DB00977	DB00197
DB00977	DB00177
DB00977	DB00503
DB00977	DB01232
DB00977	DB00418
DB00977	DB00238
DB00977	DB00338
DB00977	DB00319
DB00977	DB00860
DB00977	DB00794
DB00977	DB01229
DB00977	DB00312
DB00977	DB01174
DB00977	DB00252
DB00977	DB00273
DB00977	DB00683
DB00977	DB01351
DB00977	DB00370
DB00977	DB01398
DB00977	DB01394
DB00977	DB00014
DB00977	DB00582
DB00977	DB00222
DB00977	DB00912
DB00977	DB04830
DB00977	DB00412
DB00977	DB00491
DB00977	DB01606
DB00977	DB00185
DB00977	DB00394
DB00977	DB01352
DB00977	DB00849
DB00977	DB00754
DB00977	DB00701
DB00977	DB00625
DB00977	DB01128
DB00977	DB01006
DB00977	DB01355
DB00977	DB00739
DB00977	DB00731
DB00977	DB00700
DB00977	DB01238
DB00977	DB00559
DB00977	DB00349
DB00977	DB01013
DB00977	DB01072
DB00977	DB00223
DB00977	DB01198
DB00977	DB00463
DB00977	DB00288
DB00977	DB04942
DB00977	DB01601
DB00977	DB00663
DB00977	DB01120
DB00977	DB04878
DB00977	DB01410
DB00977	DB00588
DB00977	DB00240
DB00977	DB00591
DB00977	DB00745
DB00977	DB01252
DB00977	DB01166
DB00977	DB00317
DB00977	DB00820
DB00977	DB01303
DB00977	DB00761
DB00977	DB00203
DB00977	DB01301
DB00977	DB02383
DB00977	DB01053
DB00977	DB01061
DB00977	DB00485
DB00977	DB01251
DB00977	DB01353
DB00977	DB00106
DB00977	DB01163
DB00977	DB01605
DB00977	DB00047
DB00977	DB01264
DB00977	DB01609
DB00977	DB01126
DB00977	DB01259
DB00977	DB01276
DB00977	DB00301
DB00977	DB01306
DB00977	DB00046
DB00977	DB01307
DB00977	DB01309
DB00977	DB00331
DB00977	DB00474
DB00977	DB00948
DB00977	DB01017
DB00977	DB00417
DB00977	DB01278
DB00977	DB01268
DB00977	DB06655
DB00977	DB06717
DB00977	DB00007
DB00977	DB05521
DB01351	DB01063
DB01351	DB00599
DB01351	DB01354
DB01351	DB00150
DB01351	DB00898
DB01351	DB00741
DB01351	DB00446
DB01351	DB00783
DB01351	DB00945
DB01351	DB00788
DB01351	DB00605
DB01351	DB01050
DB01351	DB00554
DB01351	DB00822
DB01351	DB01009
DB01351	DB00502
DB01351	DB00747
DB01351	DB00328
DB01351	DB00563
DB01351	DB00784
DB01351	DB00206
DB01351	DB00316
DB01351	DB00404
DB01351	DB00543
DB01351	DB00637
DB01351	DB00181
DB01351	DB00443
DB01351	DB00564
DB01351	DB00475
DB01351	DB00477
DB01351	DB01068
DB01351	DB00363
DB01351	DB01234
DB01351	DB00829
DB01351	DB01075
DB01351	DB00450
DB01351	DB01215
DB01351	DB00749
DB01351	DB01023
DB01351	DB00813
DB01351	DB00690
DB01351	DB00712
DB01351	DB00801
DB01351	DB00999
DB01351	DB00808
DB01351	DB00455
DB01351	DB00186
DB01351	DB00231
DB01351	DB00679
DB01351	DB00371
DB01351	DB00620
DB01351	DB00897
DB01351	DB00508
DB01351	DB00726
DB01351	DB00423
DB01351	DB01403
DB01351	DB00959
DB01351	DB00461
DB01351	DB00734
DB01351	DB00418
DB01351	DB00334
DB01351	DB01589
DB01351	DB00991
DB01351	DB00842
DB01351	DB01588
DB01351	DB00860
DB01351	DB00794
DB01351	DB01168
DB01351	DB00433
DB01351	DB01069
DB01351	DB00652
DB01351	DB00312
DB01351	DB00850
DB01351	DB01174
DB01351	DB00633
DB01351	DB00880
DB01351	DB00985
DB01351	DB00342
DB01351	DB00962
DB01351	DB01595
DB01351	DB01437
DB01351	DB00273
DB01351	DB01189
DB01351	DB01236
DB01351	DB00818
DB01351	DB00683
DB01351	DB00977
DB01351	DB01351
DB01351	DB04833
DB01351	DB00413
DB01351	DB01100
DB01351	DB06144
DB01351	DB00370
DB01351	DB01398
DB01351	DB00482
DB01351	DB03783
DB01351	DB00582
DB01351	DB00436
DB01351	DB00774
DB01351	DB00232
DB01351	DB01324
DB01351	DB01021
DB01351	DB00283
DB01351	DB00628
DB01351	DB01352
DB01351	DB00189
DB01351	DB01041
DB01351	DB00356
DB01351	DB01239
DB01351	DB00472
DB01351	DB00611
DB01351	DB00814
DB01351	DB01380
DB01351	DB00875
DB01351	DB01355
DB01351	DB00392
DB01351	DB01107
DB01351	DB01238
DB01351	DB01146
DB01351	DB00476
DB01351	DB00391
DB01351	DB01544
DB01351	DB01558
DB01351	DB00349
DB01351	DB08811
DB01351	DB00606
DB01351	DB01553
DB01351	DB01545
DB01351	DB00568
DB01351	DB01071
DB01351	DB00920
DB01351	DB01567
DB01351	DB01198
DB01351	DB04942
DB01351	DB01551
DB01351	DB01608
DB01351	DB01547
DB01351	DB04890
DB01351	DB00751
DB01351	DB01106
DB01351	DB01476
DB01351	DB00469
DB01351	DB00427
DB01351	DB06725
DB01351	DB00340
DB01351	DB00317
DB01351	DB00484
DB01351	DB00366
DB01351	DB00408
DB01351	DB01104
DB01351	DB00777
DB01351	DB00715
DB01351	DB01171
DB01351	DB00934
DB01351	DB06700
DB01351	DB06594
DB01351	DB04818
DB01351	DB01247
DB01351	DB01614
DB01351	DB01353
DB01351	DB04842
DB01351	DB00933
DB01351	DB00230
DB01351	DB00546
DB01351	DB01176
DB01351	DB00266
DB01351	DB00474
DB01351	DB01267
DB01351	DB06287
DB01351	DB06766
DB01351	DB01418
DB01351	DB02959
DB01351	DB01114
DB01351	DB01156
DB01351	DB00215
DB01351	DB08801
DB01351	DB08802
DB01351	DB06691
DB01351	DB01621
DB01351	DB00420
DB01351	DB01622
DB01351	DB06684
DB01424	DB01544
DB01424	DB01558
DB04833	DB00502
DB04833	DB00404
DB04833	DB00543
DB04833	DB00181
DB04833	DB00564
DB04833	DB00475
DB04833	DB01068
DB04833	DB00363
DB04833	DB00829
DB04833	DB00450
DB04833	DB01215
DB04833	DB00813
DB04833	DB00186
DB04833	DB00897
DB04833	DB00423
DB04833	DB00734
DB04833	DB00334
DB04833	DB01589
DB04833	DB00794
DB04833	DB00652
DB04833	DB00850
DB04833	DB01174
DB04833	DB00985
DB04833	DB01595
DB04833	DB00273
DB04833	DB01189
DB04833	DB01236
DB04833	DB00818
DB04833	DB00683
DB04833	DB01351
DB04833	DB00413
DB04833	DB01100
DB04833	DB00370
DB04833	DB00283
DB04833	DB01041
DB04833	DB00392
DB04833	DB01238
DB04833	DB01146
DB04833	DB00476
DB04833	DB00391
DB04833	DB01544
DB04833	DB01558
DB04833	DB00349
DB04833	DB08811
DB04833	DB01553
DB04833	DB01545
DB04833	DB01071
DB04833	DB00920
DB04833	DB01567
DB04833	DB01198
DB04833	DB01551
DB04833	DB01608
DB04833	DB01547
DB04833	DB01476
DB04833	DB00427
DB04833	DB00340
DB04833	DB00484
DB04833	DB00230
DB04833	DB01267
DB00413	DB01063
DB00413	DB00599
DB00413	DB01354
DB00413	DB00114
DB00413	DB01235
DB00413	DB00898
DB00413	DB00572
DB00413	DB00502
DB00413	DB00747
DB00413	DB00206
DB00413	DB00404
DB00413	DB00517
DB00413	DB00475
DB00413	DB00477
DB00413	DB00363
DB00413	DB00829
DB00413	DB00501
DB00413	DB00450
DB00413	DB01215
DB00413	DB00690
DB00413	DB00801
DB00413	DB00186
DB00413	DB00231
DB00413	DB00679
DB00413	DB00371
DB00413	DB00897
DB00413	DB00508
DB00413	DB00809
DB00413	DB01403
DB00413	DB00734
DB00413	DB00418
DB00413	DB00334
DB00413	DB01589
DB00413	DB00842
DB00413	DB01062
DB00413	DB01588
DB00413	DB00433
DB00413	DB00652
DB00413	DB00312
DB00413	DB00850
DB00413	DB00633
DB00413	DB00962
DB00413	DB01595
DB00413	DB01437
DB00413	DB00909
DB00413	DB00986
DB00413	DB00683
DB00413	DB01351
DB00413	DB04833
DB00413	DB00413
DB00413	DB01100
DB00413	DB06144
DB00413	DB01036
DB00413	DB00628
DB00413	DB01352
DB00413	DB00189
DB00413	DB00462
DB00413	DB01233
DB00413	DB00810
DB00413	DB00494
DB00413	DB00323
DB00413	DB00248
DB00413	DB00875
DB00413	DB01355
DB00413	DB00209
DB00413	DB00392
DB00413	DB01107
DB00413	DB01238
DB00413	DB00391
DB00413	DB01544
DB00413	DB01558
DB00413	DB00349
DB00413	DB08811
DB00413	DB01553
DB00413	DB06262
DB00413	DB01545
DB00413	DB01567
DB00413	DB01198
DB00413	DB01608
DB00413	DB00496
DB00413	DB01184
DB00413	DB00340
DB00413	DB00725
DB00413	DB00408
DB00413	DB00777
DB00413	DB01367
DB00413	DB01614
DB00413	DB01353
DB00413	DB00933
DB00413	DB00546
DB00413	DB01200
DB00413	DB01037
DB00413	DB00474
DB00413	DB01267
DB00413	DB05271
DB00413	DB00714
DB00413	DB01621
DB00413	DB00420
DB00413	DB01622
DB01100	DB01440
DB01100	DB00599
DB01100	DB01354
DB01100	DB03255
DB01100	DB00627
DB01100	DB01235
DB01100	DB00898
DB01100	DB00668
DB01100	DB00907
DB01100	DB00502
DB01100	DB00747
DB01100	DB00199
DB01100	DB00206
DB01100	DB01045
DB01100	DB00404
DB01100	DB00543
DB01100	DB00335
DB01100	DB00181
DB01100	DB01197
DB01100	DB00564
DB01100	DB01136
DB01100	DB00475
DB01100	DB00477
DB01100	DB01211
DB01100	DB01068
DB01100	DB00257
DB01100	DB00363
DB01100	DB00829
DB01100	DB01119
DB01100	DB00450
DB01100	DB01215
DB01100	DB00813
DB01100	DB00196
DB01100	DB00690
DB01100	DB00801
DB01100	DB01167
DB01100	DB01026
DB01100	DB00281
DB01100	DB00186
DB01100	DB00231
DB01100	DB00679
DB01100	DB00371
DB01100	DB00897
DB01100	DB00508
DB01100	DB00423
DB01100	DB01403
DB01100	DB00734
DB01100	DB00503
DB01100	DB01232
DB01100	DB00418
DB01100	DB01203
DB01100	DB00334
DB01100	DB01589
DB01100	DB00842
DB01100	DB01588
DB01100	DB00794
DB01100	DB00433
DB01100	DB00652
DB01100	DB00312
DB01100	DB00850
DB01100	DB01174
DB01100	DB00252
DB01100	DB00960
DB01100	DB00633
DB01100	DB00727
DB01100	DB00883
DB01100	DB00985
DB01100	DB00962
DB01100	DB01595
DB01100	DB01437
DB01100	DB00273
DB01100	DB01159
DB01100	DB00228
DB01100	DB00753
DB01100	DB01189
DB01100	DB01236
DB01100	DB00292
DB01100	DB00818
DB01100	DB00683
DB01100	DB01086
DB01100	DB00750
DB01100	DB01351
DB01100	DB04833
DB01100	DB00413
DB01100	DB01100
DB01100	DB06144
DB01100	DB00582
DB01100	DB00800
DB01100	DB01020
DB01100	DB00185
DB01100	DB00283
DB01100	DB00628
DB01100	DB01352
DB01100	DB00849
DB01100	DB00189
DB01100	DB01233
DB01100	DB01161
DB01100	DB00527
DB01100	DB01041
DB01100	DB01239
DB01100	DB00639
DB01100	DB01110
DB01100	DB00239
DB01100	DB00251
DB01100	DB01007
DB01100	DB00701
DB01100	DB01128
DB01100	DB00814
DB01100	DB00248
DB01100	DB00875
DB01100	DB01355
DB01100	DB00392
DB01100	DB01107
DB01100	DB01238
DB01100	DB01146
DB01100	DB00476
DB01100	DB00391
DB01100	DB01544
DB01100	DB01558
DB01100	DB00349
DB01100	DB08811
DB01100	DB01553
DB01100	DB01072
DB01100	DB06262
