Drug1	Drug2
DB01009	DB01418
DB01418	DB01009
DB01009	DB01609
DB01609	DB01009
DB03615	DB01009
DB01009	DB03615
DB03619	DB01009
DB01009	DB03619
DB04272	DB01009
DB01009	DB04272
DB01009	DB04865
DB04865	DB01009
DB01009	DB06228
DB06228	DB01009
DB06271	DB01009
DB01009	DB06271
DB01009	DB06605
DB06605	DB01009
DB01009	DB06695
DB06695	DB01009
DB06696	DB01009
DB01009	DB06696
DB01009	DB06779
DB06779	DB01009
DB06813	DB01009
DB01009	DB06813
DB06826	DB01009
DB01009	DB06826
DB08794	DB01009
DB01009	DB08794
DB08880	DB01009
DB01009	DB08880
DB08935	DB01009
DB01009	DB08935
DB08976	DB01009
DB01009	DB08976
DB09026	DB01009
DB01009	DB09026
DB09053	DB01009
DB01009	DB09053
DB01009	DB09211
DB09211	DB01009
DB09214	DB01009
DB01009	DB09214
DB01009	DB09285
DB09285	DB01009
DB01009	DB09295
DB09295	DB01009
DB01009	DB11133
DB11133	DB01009
DB01009	DB11249
DB11249	DB01009
DB01010	DB01203
DB01203	DB01010
DB01010	DB03128
DB03128	DB01010
DB01011	DB01238
DB01238	DB01011
DB01320	DB01011
DB01011	DB01320
DB06335	DB01011
DB01011	DB06335
DB01011	DB09288
DB09288	DB01011
DB01012	DB01071
DB01071	DB01012
DB01012	DB01100
DB01100	DB01012
DB01142	DB01012
DB01012	DB01142
DB01012	DB01151
DB01151	DB01012
DB01182	DB01012
DB01012	DB01182
DB01238	DB01012
DB01012	DB01238
DB01012	DB01242
DB01242	DB01012
DB01012	DB01254
DB01254	DB01012
DB01012	DB02703
DB02703	DB01012
DB01012	DB04844
DB04844	DB01012
DB04861	DB01012
DB01012	DB04861
DB01012	DB04946
DB04946	DB01012
DB06290	DB01012
DB01012	DB06290
DB01012	DB06702
DB06702	DB01012
DB06717	DB01012
DB01012	DB06717
DB08820	DB01012
DB01012	DB08820
DB01012	DB08933
DB08933	DB01012
DB09039	DB01012
DB01012	DB09039
DB01012	DB09048
DB09048	DB01012
DB01012	DB09054
DB09054	DB01012
DB09068	DB01012
DB01012	DB09068
DB09073	DB01012
DB01012	DB09073
DB09118	DB01012
DB01012	DB09118
DB09128	DB01012
DB01012	DB09128
DB01609	DB01013
DB01013	DB01609
DB09063	DB01013
DB01013	DB09063
DB09067	DB01013
DB01013	DB09067
DB01014	DB01033
DB01033	DB01014
DB01014	DB01050
DB01050	DB01014
DB01109	DB01014
DB01014	DB01109
DB01225	DB01014
DB01014	DB01225
DB01600	DB01014
DB01014	DB01600
DB01014	DB06779
DB06779	DB01014
DB01014	DB06822
DB06822	DB01014
DB08813	DB01014
DB01014	DB08813
DB08976	DB01014
DB01014	DB08976
DB01016	DB01015
DB01015	DB01016
DB01015	DB01033
DB01033	DB01015
DB01015	DB01120
DB01120	DB01015
DB01124	DB01015
DB01015	DB01124
DB01208	DB01015
DB01015	DB01208
DB01251	DB01015
DB01015	DB01251
DB01015	DB01306
DB01306	DB01015
DB01307	DB01015
DB01015	DB01307
DB01309	DB01015
DB01015	DB01309
DB01323	DB01015
DB01015	DB01323
DB01015	DB01398
DB01398	DB01015
DB02901	DB01015
DB01015	DB02901
DB01015	DB04876
DB04876	DB01015
DB06203	DB01015
DB01015	DB06203
DB01015	DB06335
DB06335	DB01015
DB06799	DB01015
DB01015	DB06799
DB06813	DB01015
DB01015	DB06813
DB01015	DB08882
DB08882	DB01015
DB01015	DB08907
DB08907	DB01015
DB01015	DB08914
DB08914	DB01015
DB09214	DB01015
DB01015	DB09214
DB01015	DB09268
DB09268	DB01015
DB01016	DB01021
DB01021	DB01016
DB01016	DB01032
DB01032	DB01016
DB01016	DB01039
DB01039	DB01016
DB01045	DB01016
DB01016	DB01045
DB01067	DB01016
DB01016	DB01067
DB01072	DB01016
DB01016	DB01072
DB01110	DB01016
DB01016	DB01110
DB01016	DB01119
DB01119	DB01016
DB01016	DB01120
DB01120	DB01016
DB01016	DB01124
DB01124	DB01016
DB01169	DB01016
DB01016	DB01169
DB01203	DB01016
DB01016	DB01203
DB01016	DB01208
DB01208	DB01016
DB01016	DB01211
DB01211	DB01016
DB01016	DB01224
DB01224	DB01016
DB01016	DB01232
DB01232	DB01016
DB01234	DB01016
DB01016	DB01234
DB01238	DB01016
DB01016	DB01238
DB01251	DB01016
DB01016	DB01251
DB01261	DB01016
DB01016	DB01261
DB01264	DB01016
DB01016	DB01264
DB01016	DB01267
DB01267	DB01016
DB01268	DB01016
DB01016	DB01268
DB01016	DB01276
DB01276	DB01016
DB01016	DB01277
DB01277	DB01016
DB01285	DB01016
DB01016	DB01285
DB01306	DB01016
DB01016	DB01306
DB01016	DB01307
DB01307	DB01016
DB01309	DB01016
DB01016	DB01309
DB01319	DB01016
DB01016	DB01319
DB01016	DB01357
DB01357	DB01016
DB01380	DB01016
DB01016	DB01380
DB01016	DB01395
DB01395	DB01016
DB01398	DB01016
DB01016	DB01398
DB01016	DB01403
DB01403	DB01016
DB01016	DB01406
DB01406	DB01016
DB01016	DB01590
DB01590	DB01016
DB01601	DB01016
DB01016	DB01601
DB01621	DB01016
DB01016	DB01621
DB01016	DB02546
DB02546	DB01016
DB01016	DB02659
DB02659	DB01016
DB02901	DB01016
DB01016	DB02901
DB01016	DB04339
DB04339	DB01016
DB04574	DB01016
DB01016	DB04574
DB01016	DB04839
DB04839	DB01016
DB04868	DB01016
DB01016	DB04868
DB04876	DB01016
DB01016	DB04876
DB04946	DB01016
DB01016	DB04946
DB05278	DB01016
DB01016	DB05278
DB06203	DB01016
DB01016	DB06203
DB01016	DB06216
DB06216	DB01016
DB06287	DB01016
DB01016	DB06287
DB06335	DB01016
DB01016	DB06335
DB01016	DB06663
DB06663	DB01016
DB01016	DB06719
DB06719	DB01016
DB01016	DB06788
DB06788	DB01016
DB06789	DB01016
DB01016	DB06789
DB06791	DB01016
DB01016	DB06791
DB01016	DB06825
DB06825	DB01016
DB08815	DB01016
DB01016	DB08815
DB08882	DB01016
DB01016	DB08882
DB01016	DB08907
DB08907	DB01016
DB08912	DB01016
DB01016	DB08912
DB01016	DB08914
DB08914	DB01016
DB01016	DB09009
DB09009	DB01016
DB01016	DB09046
DB09046	DB01016
DB01016	DB09063
DB09063	DB01016
DB01016	DB09123
DB09123	DB01016
DB09128	DB01016
DB01016	DB09128
DB09214	DB01016
DB01016	DB09214
DB01016	DB09280
DB09280	DB01016
DB09547	DB01016
DB01016	DB09547
DB09564	DB01016
DB01016	DB09564
DB01018	DB01017
DB01017	DB01018
DB01041	DB01017
DB01017	DB01041
DB01017	DB01053
DB01053	DB01017
DB01060	DB01017
DB01017	DB01060
DB01061	DB01017
DB01017	DB01061
DB01068	DB01017
DB01017	DB01068
DB01069	DB01017
DB01017	DB01069
DB01072	DB01017
DB01017	DB01072
DB01017	DB01075
DB01075	DB01017
DB01080	DB01017
DB01017	DB01080
DB01100	DB01017
DB01017	DB01100
DB01017	DB01106
DB01106	DB01017
DB01114	DB01017
DB01017	DB01114
DB01017	DB01142
DB01142	DB01017
DB01017	DB01147
DB01147	DB01017
DB01017	DB01151
DB01151	DB01017
DB01017	DB01163
DB01163	DB01017
DB01017	DB01173
DB01173	DB01017
DB01017	DB01174
DB01174	DB01017
DB01176	DB01017
DB01017	DB01176
DB01017	DB01189
DB01189	DB01017
DB01017	DB01192
DB01192	DB01017
DB01198	DB01017
DB01017	DB01198
DB01202	DB01017
DB01017	DB01202
DB01017	DB01215
DB01215	DB01017
DB01219	DB01017
DB01017	DB01219
DB01221	DB01017
DB01017	DB01221
DB01017	DB01224
DB01224	DB01017
DB01017	DB01236
DB01236	DB01017
DB01017	DB01238
DB01238	DB01017
DB01242	DB01017
DB01017	DB01242
DB01267	DB01017
DB01017	DB01267
DB01017	DB01294
DB01294	DB01017
DB01320	DB01017
DB01017	DB01320
DB01337	DB01017
DB01017	DB01337
DB01339	DB01017
DB01017	DB01339
DB01017	DB01351
DB01351	DB01017
DB01017	DB01377
DB01377	DB01017
DB01017	DB01403
DB01403	DB01017
DB01017	DB01440
DB01440	DB01017
DB01017	DB01558
DB01558	DB01017
DB01589	DB01017
DB01017	DB01589
DB01595	DB01017
DB01017	DB01595
DB01017	DB01602
DB01602	DB01017
DB01017	DB01603
DB01603	DB01017
DB01017	DB01604
DB01604	DB01017
DB01017	DB01605
DB01605	DB01017
DB01017	DB01607
DB01607	DB01017
DB01017	DB01621
DB01621	DB01017
DB01623	DB01017
DB01017	DB01623
DB01017	DB01624
DB01624	DB01017
DB01017	DB04841
DB04841	DB01017
DB04844	DB01017
DB01017	DB04844
DB01017	DB04908
DB04908	DB01017
DB01017	DB04946
DB04946	DB01017
DB04953	DB01017
DB01017	DB04953
DB05246	DB01017
DB01017	DB05246
DB05528	DB01017
DB01017	DB05528
DB01017	DB06153
DB06153	DB01017
DB01017	DB06204
DB06204	DB01017
DB01017	DB06216
DB06216	DB01017
DB06282	DB01017
DB01017	DB06282
DB06283	DB01017
DB01017	DB06283
DB01017	DB06690
DB06690	DB01017
DB01017	DB06723
DB06723	DB01017
DB01017	DB06724
DB06724	DB01017
DB01017	DB08795
DB08795	DB01017
DB08815	DB01017
DB01017	DB08815
DB08872	DB01017
DB01017	DB08872
DB08883	DB01017
DB01017	DB08883
DB08910	DB01017
DB01017	DB08910
DB09034	DB01017
DB01017	DB09034
DB01017	DB09071
DB09071	DB01017
DB09072	DB01017
DB01017	DB09072
DB01017	DB09117
DB09117	DB01017
DB01017	DB09118
DB09118	DB01017
DB09128	DB01017
DB01017	DB09128
DB01017	DB09146
DB09146	DB01017
DB01017	DB09267
DB09267	DB01017
DB09268	DB01017
DB01017	DB09268
DB09275	DB01017
DB01017	DB09275
DB01017	DB09300
DB09300	DB01017
DB09555	DB01017
DB01017	DB09555
DB01017	DB11354
DB11354	DB01017
DB01018	DB01026
DB01026	DB01018
DB01018	DB01041
DB01041	DB01018
DB01045	DB01018
DB01018	DB01045
DB01018	DB01072
DB01072	DB01018
DB01119	DB01018
DB01018	DB01119
DB01018	DB01143
DB01143	DB01018
DB01018	DB01149
DB01149	DB01018
DB01158	DB01018
DB01018	DB01158
DB01167	DB01018
DB01018	DB01167
DB01173	DB01018
DB01018	DB01173
DB01174	DB01018
DB01018	DB01174
DB01201	DB01018
DB01018	DB01201
DB01203	DB01018
DB01018	DB01203
DB01211	DB01018
DB01018	DB01211
DB01232	DB01018
DB01018	DB01232
DB01235	DB01018
DB01018	DB01235
DB01018	DB01254
DB01254	DB01018
DB01018	DB01263
DB01263	DB01018
DB01264	DB01018
DB01018	DB01264
DB01320	DB01018
DB01018	DB01320
DB01323	DB01018
DB01018	DB01323
DB01018	DB01353
DB01353	DB01018
DB01018	DB01354
DB01354	DB01018
DB01018	DB01355
DB01355	DB01018
DB01018	DB01392
DB01392	DB01018
DB01403	DB01018
DB01018	DB01403
DB01609	DB01018
DB01018	DB01609
DB02703	DB01018
DB01018	DB02703
DB05271	DB01018
DB01018	DB05271
DB05521	DB01018
DB01018	DB05521
DB01018	DB06201
DB06201	DB01018
DB06204	DB01018
DB01018	DB06204
DB01018	DB06218
DB06218	DB01018
DB01018	DB06273
DB06273	DB01018
DB01018	DB06290
DB06290	DB01018
DB06704	DB01018
DB01018	DB06704
DB01018	DB06717
DB06717	DB01018
DB01018	DB08820
DB08820	DB01018
DB08873	DB01018
DB01018	DB08873
DB08877	DB01018
DB01018	DB08877
DB08883	DB01018
DB01018	DB08883
DB08895	DB01018
DB01018	DB08895
DB08899	DB01018
DB01018	DB08899
DB01018	DB08912
DB08912	DB01018
DB01018	DB08933
DB08933	DB01018
DB08935	DB01018
DB01018	DB08935
DB09034	DB01018
DB01018	DB09034
DB09036	DB01018
DB01018	DB09036
DB01018	DB09048
DB09048	DB01018
DB01018	DB09054
DB09054	DB01018
DB01018	DB09063
DB09063	DB01018
DB09065	DB01018
DB01018	DB09065
DB09072	DB01018
DB01018	DB09072
DB09073	DB01018
DB01018	DB09073
DB09083	DB01018
DB01018	DB09083
DB01018	DB09117
DB09117	DB01018
DB09118	DB01018
DB01018	DB09118
DB09220	DB01018
DB01018	DB09220
DB09242	DB01018
DB01018	DB09242
DB01018	DB09282
DB09282	DB01018
DB01203	DB01019
DB01019	DB01203
DB09271	DB01019
DB01019	DB09271
DB01235	DB01020
DB01020	DB01235
DB01254	DB01020
DB01020	DB01254
DB01020	DB01323
DB01323	DB01020
DB01353	DB01020
DB01020	DB01353
DB01020	DB01354
DB01354	DB01020
DB01020	DB01355
DB01355	DB01020
DB01609	DB01020
DB01020	DB01609
DB01020	DB02703
DB02703	DB01020
DB04884	DB01020
DB01020	DB04884
DB01020	DB06273
DB06273	DB01020
DB01020	DB06290
DB06290	DB01020
DB06717	DB01020
DB01020	DB06717
DB08820	DB01020
DB01020	DB08820
DB01020	DB08912
DB08912	DB01020
DB01020	DB08931
DB08931	DB01020
DB01020	DB08933
DB08933	DB01020
DB01020	DB09036
DB09036	DB01020
DB01020	DB09048
DB09048	DB01020
DB01020	DB09054
DB09054	DB01020
DB01020	DB09073
DB09073	DB01020
DB09112	DB01020
DB01020	DB09112
DB09118	DB01020
DB01020	DB09118
DB01020	DB09220
DB09220	DB01020
DB09282	DB01020
DB01020	DB09282
DB01036	DB01021
DB01021	DB01036
DB01050	DB01021
DB01021	DB01050
DB01021	DB01062
DB01062	DB01021
DB01067	DB01021
DB01021	DB01067
DB01069	DB01021
DB01021	DB01069
DB01021	DB01075
DB01075	DB01021
DB01021	DB01081
DB01081	DB01021
DB01021	DB01100
DB01100	DB01021
DB01021	DB01104
DB01104	DB01021
DB01021	DB01106
DB01106	DB01021
DB01021	DB01114
DB01114	DB01021
DB01021	DB01119
DB01119	DB01021
DB01120	DB01021
DB01021	DB01120
DB01124	DB01021
DB01021	DB01124
DB01021	DB01132
DB01132	DB01021
DB01142	DB01021
DB01021	DB01142
DB01148	DB01021
DB01021	DB01148
DB01151	DB01021
DB01021	DB01151
DB01021	DB01164
DB01164	DB01021
DB01021	DB01171
DB01171	DB01021
DB01173	DB01021
DB01021	DB01173
DB01174	DB01021
DB01021	DB01174
DB01175	DB01021
DB01021	DB01175
DB01176	DB01021
DB01021	DB01176
DB01192	DB01021
DB01021	DB01192
DB01021	DB01197
DB01197	DB01021
DB01200	DB01021
DB01021	DB01200
DB01222	DB01021
DB01021	DB01222
DB01021	DB01224
DB01224	DB01021
DB01234	DB01021
DB01021	DB01234
DB01021	DB01242
DB01242	DB01021
DB01021	DB01247
DB01247	DB01021
DB01021	DB01261
DB01261	DB01021
DB01021	DB01274
DB01274	DB01021
DB01021	DB01276
DB01276	DB01021
DB01021	DB01278
DB01278	DB01021
DB01285	DB01021
DB01021	DB01285
DB01288	DB01021
DB01021	DB01288
DB01291	DB01021
DB01021	DB01291
DB01306	DB01021
DB01021	DB01306
DB01307	DB01021
DB01021	DB01307
DB01021	DB01309
DB01309	DB01021
DB01340	DB01021
DB01021	DB01340
DB01351	DB01021
DB01021	DB01351
DB01021	DB01356
DB01356	DB01021
DB01021	DB01380
DB01380	DB01021
DB01021	DB01403
DB01403	DB01021
DB01409	DB01021
DB01021	DB01409
DB01021	DB01432
DB01432	DB01021
DB01021	DB01436
DB01436	DB01021
DB01021	DB01501
DB01501	DB01021
DB01551	DB01021
DB01021	DB01551
DB01021	DB01591
DB01591	DB01021
DB01600	DB01021
DB01021	DB01600
DB01021	DB01623
DB01623	DB01021
DB01021	DB01624
DB01624	DB01021
DB02300	DB01021
DB01021	DB02300
DB04837	DB01021
DB01021	DB04837
DB01021	DB04843
DB04843	DB01021
DB05039	DB01021
DB01021	DB05039
DB05278	DB01021
DB01021	DB05278
DB01021	DB06153
DB06153	DB01021
DB06203	DB01021
DB01021	DB06203
DB06204	DB01021
DB01021	DB06204
DB06282	DB01021
DB01021	DB06282
DB01021	DB06292
DB06292	DB01021
DB06335	DB01021
DB01021	DB06335
DB06410	DB01021
DB01021	DB06410
DB06655	DB01021
DB01021	DB06655
DB06684	DB01021
DB01021	DB06684
DB01021	DB06702
DB06702	DB01021
DB06724	DB01021
DB01021	DB06724
DB08897	DB01021
DB01021	DB08897
DB01021	DB08907
DB08907	DB01021
DB01021	DB08976
DB08976	DB01021
DB01021	DB09038
DB09038	DB01021
DB09043	DB01021
DB01021	DB09043
DB01021	DB09045
DB09045	DB01021
DB09068	DB01021
DB01021	DB09068
DB09076	DB01021
DB01021	DB09076
DB01021	DB09080
DB09080	DB01021
DB09082	DB01021
DB01021	DB09082
DB09083	DB01021
DB01021	DB09083
DB01021	DB09300
DB09300	DB01021
DB09477	DB01021
DB01021	DB09477
DB01021	DB09547
DB09547	DB01021
DB01021	DB09555
DB09555	DB01021
DB01021	DB09564
DB09564	DB01021
DB11093	DB01021
DB01021	DB11093
DB11126	DB01021
DB01021	DB11126
DB11181	DB01021
DB01021	DB11181
DB11315	DB01021
DB01021	DB11315
DB01022	DB01083
DB01083	DB01022
DB01022	DB01418
DB01418	DB01022
DB09058	DB01022
DB01022	DB09058
DB01022	DB09222
DB09222	DB01022
DB11057	DB01022
DB01022	DB11057
DB01026	DB01023
DB01023	DB01026
DB01045	DB01023
DB01023	DB01045
DB01023	DB01065
DB01065	DB01023
DB01023	DB01119
DB01119	DB01023
DB01143	DB01023
DB01023	DB01143
DB01023	DB01162
DB01162	DB01023
DB01164	DB01023
DB01023	DB01164
DB01023	DB01167
DB01167	DB01023
DB01174	DB01023
DB01023	DB01174
DB01023	DB01201
DB01201	DB01023
DB01023	DB01211
DB01211	DB01023
DB01235	DB01023
DB01023	DB01235
DB01238	DB01023
DB01023	DB01238
DB01023	DB01244
DB01244	DB01023
DB01023	DB01254
DB01254	DB01023
DB01023	DB01263
DB01263	DB01023
DB01320	DB01023
DB01023	DB01320
DB01023	DB01323
DB01323	DB01023
DB01337	DB01023
DB01023	DB01337
DB01023	DB01339
DB01339	DB01023
DB01351	DB01023
DB01023	DB01351
DB01353	DB01023
DB01023	DB01353
DB01023	DB01354
DB01354	DB01023
DB01355	DB01023
DB01023	DB01355
DB01377	DB01023
DB01023	DB01377
DB01392	DB01023
DB01023	DB01392
DB01023	DB01397
DB01397	DB01023
DB01609	DB01023
DB01023	DB01609
DB01023	DB02703
DB02703	DB01023
DB01023	DB04884
DB04884	DB01023
DB06207	DB01023
DB01023	DB06207
DB01023	DB06273
DB06273	DB01023
DB01023	DB06290
DB06290	DB01023
DB06717	DB01023
DB01023	DB06717
DB06724	DB01023
DB01023	DB06724
DB08820	DB01023
DB01023	DB08820
DB01023	DB08912
DB08912	DB01023
DB08933	DB01023
DB01023	DB08933
DB08935	DB01023
DB01023	DB08935
DB09036	DB01023
DB01023	DB09036
DB01023	DB09048
DB09048	DB01023
DB01023	DB09054
DB09054	DB01023
DB09059	DB01023
DB01023	DB09059
DB01023	DB09073
DB09073	DB01023
DB09104	DB01023
DB01023	DB09104
DB09118	DB01023
DB01023	DB09118
DB09220	DB01023
DB01023	DB09220
DB09242	DB01023
DB01023	DB09242
DB01023	DB09282
DB09282	DB01023
DB09407	DB01023
DB01023	DB09407
DB01023	DB11093
DB11093	DB01023
DB11110	DB01023
DB01023	DB11110
DB01023	DB11126
DB11126	DB01023
DB01024	DB01032
DB01032	DB01024
DB01045	DB01024
DB01024	DB01045
DB01053	DB01024
DB01024	DB01053
DB01024	DB01059
DB01059	DB01024
DB01060	DB01024
DB01024	DB01060
DB01024	DB01061
DB01061	DB01024
DB01097	DB01024
DB01024	DB01097
DB01024	DB01129
DB01129	DB01024
DB01024	DB01137
DB01137	DB01024
DB01024	DB01147
DB01147	DB01024
DB01024	DB01155
DB01155	DB01024
DB01163	DB01024
DB01024	DB01163
DB01024	DB01165
DB01165	DB01024
DB01024	DB01201
DB01201	DB01024
DB01208	DB01024
DB01024	DB01208
DB01377	DB01024
DB01024	DB01377
DB01024	DB01397
DB01397	DB01024
DB01432	DB01024
DB01024	DB01432
DB01602	DB01024
DB01024	DB01602
DB01024	DB01603
DB01603	DB01024
DB01024	DB01604
DB01604	DB01024
DB01024	DB01605
DB01605	DB01024
DB01607	DB01024
DB01024	DB01607
DB01610	DB01024
DB01024	DB01610
DB01656	DB01024
DB01024	DB01656
DB06636	DB01024
DB01024	DB06636
DB01024	DB06643
DB06643	DB01024
DB06688	DB01024
DB01024	DB06688
DB06723	DB01024
DB01024	DB06723
DB01024	DB06724
DB06724	DB01024
DB01024	DB08795
DB08795	DB01024
DB01024	DB08880
DB08880	DB01024
DB08895	DB01024
DB01024	DB08895
DB01024	DB09104
DB09104	DB01024
DB09123	DB01024
DB01024	DB09123
DB09320	DB01024
DB01024	DB09320
DB01024	DB09323
DB09323	DB01024
DB09407	DB01024
DB01024	DB09407
DB11110	DB01024
DB01024	DB11110
DB01026	DB01030
DB01030	DB01026
DB01026	DB01036
DB01036	DB01026
DB01026	DB01045
DB01045	DB01026
DB01026	DB01049
DB01049	DB01026
DB01054	DB01026
DB01026	DB01054
DB01058	DB01026
DB01026	DB01058
DB01026	DB01062
DB01062	DB01026
DB01074	DB01026
DB01026	DB01074
DB01026	DB01076
DB01076	DB01026
DB01026	DB01100
DB01100	DB01026
DB01026	DB01115
DB01115	DB01026
DB01026	DB01126
DB01126	DB01026
DB01026	DB01129
DB01129	DB01026
DB01026	DB01136
DB01136	DB01026
DB01166	DB01026
DB01026	DB01166
DB01026	DB01181
DB01181	DB01026
DB01026	DB01182
DB01182	DB01026
DB01184	DB01026
DB01026	DB01184
DB01026	DB01194
DB01194	DB01026
DB01198	DB01026
DB01026	DB01198
DB01026	DB01201
DB01201	DB01026
DB01215	DB01026
DB01026	DB01215
DB01026	DB01218
DB01218	DB01026
DB01220	DB01026
DB01026	DB01220
DB01026	DB01222
DB01222	DB01026
DB01026	DB01224
DB01224	DB01026
DB01232	DB01026
DB01026	DB01232
DB01238	DB01026
DB01026	DB01238
DB01026	DB01244
DB01244	DB01026
DB01026	DB01248
DB01248	DB01026
DB01026	DB01253
DB01253	DB01026
DB01254	DB01026
DB01026	DB01254
DB01256	DB01026
DB01026	DB01256
DB01259	DB01026
DB01026	DB01259
DB01026	DB01264
DB01264	DB01026
DB01268	DB01026
DB01026	DB01268
DB01026	DB01319
DB01319	DB01026
DB01026	DB01320
DB01320	DB01026
DB01323	DB01026
DB01026	DB01323
DB01026	DB01377
DB01377	DB01026
DB01390	DB01026
DB01026	DB01390
DB01026	DB01394
DB01394	DB01026
DB01395	DB01026
DB01026	DB01395
DB01026	DB01411
DB01411	DB01026
DB01026	DB01418
DB01418	DB01026
DB01427	DB01026
DB01026	DB01427
DB01590	DB01026
DB01026	DB01590
DB01591	DB01026
DB01026	DB01591
DB01026	DB01601
DB01601	DB01026
DB01026	DB01609
DB01609	DB01026
DB01624	DB01026
DB01026	DB01624
DB01026	DB04339
DB04339	DB01026
DB01026	DB04825
DB04825	DB01026
DB04835	DB01026
DB01026	DB04835
DB01026	DB04841
DB04841	DB01026
DB01026	DB04845
DB04845	DB01026
DB04855	DB01026
DB01026	DB04855
DB04861	DB01026
DB01026	DB04861
DB01026	DB04868
DB04868	DB01026
DB01026	DB04884
DB04884	DB01026
DB04908	DB01026
DB01026	DB04908
DB01026	DB04938
DB04938	DB01026
DB01026	DB04946
DB04946	DB01026
DB05109	DB01026
DB01026	DB05109
DB05521	DB01026
DB01026	DB05521
DB05773	DB01026
DB01026	DB05773
DB06176	DB01026
DB01026	DB06176
DB06207	DB01026
DB01026	DB06207
DB01026	DB06209
DB06209	DB01026
DB06212	DB01026
DB01026	DB06212
DB01026	DB06218
DB06218	DB01026
DB06228	DB01026
DB01026	DB06228
DB06237	DB01026
DB01026	DB06237
DB01026	DB06273
DB06273	DB01026
DB01026	DB06287
DB06287	DB01026
DB06290	DB01026
DB01026	DB06290
DB01026	DB06335
DB06335	DB01026
DB06414	DB01026
DB01026	DB06414
DB01026	DB06480
DB06480	DB01026
DB06589	DB01026
DB01026	DB06589
DB01026	DB06603
DB06603	DB01026
DB06605	DB01026
DB01026	DB06605
DB01026	DB06616
DB06616	DB01026
DB01026	DB06626
DB06626	DB01026
DB01026	DB06636
DB06636	DB01026
DB06684	DB01026
DB01026	DB06684
DB01026	DB06695
DB06695	DB01026
DB06702	DB01026
DB01026	DB06702
DB06723	DB01026
DB01026	DB06723
DB01026	DB06724
DB06724	DB01026
DB01026	DB06772
DB06772	DB01026
DB01026	DB08439
DB08439	DB01026
DB01026	DB08815
DB08815	DB01026
DB08816	DB01026
DB01026	DB08816
DB01026	DB08820
DB08820	DB01026
DB08827	DB01026
DB01026	DB08827
DB08864	DB01026
DB01026	DB08864
DB08865	DB01026
DB01026	DB08865
DB01026	DB08867
DB08867	DB01026
DB08868	DB01026
DB01026	DB08868
DB08870	DB01026
DB01026	DB08870
DB08873	DB01026
DB01026	DB08873
DB01026	DB08875
DB08875	DB01026
DB08877	DB01026
DB01026	DB08877
DB01026	DB08881
DB08881	DB01026
DB08893	DB01026
DB01026	DB08893
DB01026	DB08895
DB08895	DB01026
DB08896	DB01026
DB01026	DB08896
DB08901	DB01026
DB01026	DB08901
DB08903	DB01026
DB01026	DB08903
DB08912	DB01026
DB01026	DB08912
DB01026	DB08916
DB08916	DB01026
DB01026	DB08918
DB08918	DB01026
DB08931	DB01026
DB01026	DB08931
DB08932	DB01026
DB01026	DB08932
DB09026	DB01026
DB01026	DB09026
DB01026	DB09027
DB09027	DB01026
DB01026	DB09030
DB09030	DB01026
DB09034	DB01026
DB01026	DB09034
DB01026	DB09036
DB09036	DB01026
DB09039	DB01026
DB01026	DB09039
DB09049	DB01026
DB01026	DB09049
DB09053	DB01026
DB01026	DB09053
DB09054	DB01026
DB01026	DB09054
DB09063	DB01026
DB01026	DB09063
DB01026	DB09065
DB09065	DB01026
DB01026	DB09071
DB09071	DB01026
DB01026	DB09073
DB09073	DB01026
DB09074	DB01026
DB01026	DB09074
DB09075	DB01026
DB01026	DB09075
DB01026	DB09079
DB09079	DB01026
DB01026	DB09083
DB09083	DB01026
DB09101	DB01026
DB01026	DB09101
DB09102	DB01026
DB01026	DB09102
DB01026	DB09104
DB09104	DB01026
DB01026	DB09123
DB09123	DB01026
DB09128	DB01026
DB01026	DB09128
DB09143	DB01026
DB01026	DB09143
DB09166	DB01026
DB01026	DB09166
DB09227	DB01026
DB01026	DB09227
DB01026	DB09256
DB09256	DB01026
DB09262	DB01026
DB01026	DB09262
DB01026	DB09274
DB09274	DB01026
DB01026	DB09277
DB09277	DB01026
DB01026	DB09279
DB09279	DB01026
DB09280	DB01026
DB01026	DB09280
DB01029	DB01109
DB01109	DB01029
DB01119	DB01029
DB01029	DB01119
DB01136	DB01029
DB01029	DB01136
DB01143	DB01029
DB01029	DB01143
DB01235	DB01029
DB01029	DB01235
DB01238	DB01029
DB01029	DB01238
DB01029	DB01353
DB01353	DB01029
DB01354	DB01029
DB01029	DB01354
DB01029	DB01355
DB01355	DB01029
DB01029	DB01356
DB01356	DB01029
DB01392	DB01029
DB01029	DB01392
DB01029	DB01395
DB01395	DB01029
DB04884	DB01029
DB01029	DB04884
DB01029	DB06212
DB06212	DB01029
DB08907	DB01029
DB01029	DB08907
DB08935	DB01029
DB01029	DB08935
DB01029	DB09026
DB09026	DB01029
DB09220	DB01029
DB01029	DB09220
DB01029	DB09242
DB09242	DB01029
DB09282	DB01029
DB01029	DB09282
DB01076	DB01030
DB01030	DB01076
DB01030	DB01097
DB01097	DB01030
DB01030	DB01118
DB01118	DB01030
DB01030	DB01136
DB01136	DB01030
DB01030	DB01167
DB01167	DB01030
DB01211	DB01030
DB01030	DB01211
DB01232	DB01030
DB01030	DB01232
DB01030	DB01259
DB01259	DB01030
DB01264	DB01030
DB01030	DB01264
DB01268	DB01030
DB01030	DB01268
DB01320	DB01030
DB01030	DB01320
DB01656	DB01030
