Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB00355	0.0584199	-0.00367318	0.0641184	-0.0276678	-0.0432532	-0.0167496	-0.023803	-0.0349782	-0.00472287	-0.0670081	0.106721	0.0418803	0.0821783	0.0171377	-0.0459994	-0.0190246	0.0587895	-0.0171212	-0.0725391	0.0638861	0.0664354	0.0957013	0.00595228	-0.0545469	-0.0534801	-0.0272595	-0.0935979	-0.0715039	-0.00823821	-0.0825499	0.0141496	-0.0471285	0.164482	0.051953	-0.0183599	-0.157658	0.0605839	-0.0952416	-0.035604	0.0357189	0.085451	0.03045	0.0124739	-0.0345888	-0.0662709	0.0345212	-0.0113406	-0.121618	0.00375867	-0.0528203	-0.0458797	-0.0754635	0.00393439	0.120755	-0.0298039	0.0676626	0.112314	0.0340408	-0.0159055	0.216981	-0.0735298	-0.0760631	0.0322987	0.0419406	0.0579446	0.0857599	-0.156686	-0.0684666	-0.0733885	0.031266	-0.0440359	0.00987331	-0.0516269	0.000534784	-0.0959852	0.0633254	0.0556582	-0.0576768	-0.109505	-0.104956	-0.133061	-0.0471427	-0.0257814	-0.00334725	-0.114873	0.000624557	0.0511445	0.0224126	0.00589224	0.0203209	-0.0804344	-0.0676781	0.0705406	-0.00925238	0.0790003	0.113549	-0.0161495	0.010935	0.0457163	0.0845872
DB05496	0.00178467	-0.0321391	-0.0161662	-0.00387855	-0.0166374	-0.0685954	-0.0450138	0.0214491	0.0620777	0.00514019	0.0112314	0.0514742	0.0404051	-0.0177842	0.0085609	-0.0161998	0.0382705	-0.0333581	-0.019954	0.0375705	0.0298622	0.0476317	0.0596434	0.0571598	-0.00367426	-0.0841053	-0.00194334	0.0130976	0.014263	-0.070711	0.0268148	-0.0265654	0.0678102	0.01218	0.0446757	-0.0103664	0.0119958	-0.0367253	0.0165583	0.0277942	0.158171	0.0137648	0.0159622	0.0284248	0.0115101	0.00290779	-0.0150586	-0.0346182	0.0169955	-0.0290767	0.0351376	0.0124297	0.0838538	0.0145996	-0.0153281	-0.0230428	0.0497147	0.0276303	-0.0318911	0.158333	-0.0310964	-0.00950452	0.0411969	-0.0285767	0.0684762	0.0430223	-0.0215865	-0.0175829	-0.0105059	-0.0211243	-0.0602197	-0.0102328	-0.0192614	-0.0148954	-0.0189802	-0.00205469	0.013913	-0.0666265	-0.0360837	0.00331052	-0.0559175	-0.0236394	-0.0413985	-0.020204	-0.066427	-0.0101819	0.0527146	-0.0103561	0.0247758	0.0406623	-0.0249387	-0.0405459	0.0527714	-0.0598535	0.0167731	0.0278641	-0.00635624	-0.00302494	-0.0206424	0.0434361
DB00354	0.0873913	-0.0117557	0.00239404	-0.0474155	-0.0415808	-0.0575278	0.0296557	-0.0486792	0.0356148	-0.0706502	-0.00639561	0.0540637	0.104101	0.0538055	-0.0637373	-0.019497	0.0422761	-0.0207895	-0.0495325	0.0554125	0.0704593	0.136503	0.000541852	-0.0101977	-0.0387018	-0.0248456	-0.0896611	-0.0143613	0.0327606	-0.092575	0.0418415	-0.0628458	0.133966	0.0310423	0.0255681	-0.123101	0.0765454	-0.102886	0.0153495	0.078043	0.103529	0.0442076	-0.0160617	0.049196	-0.0587165	0.015362	0.00769251	-0.101437	0.0449048	-0.0741746	-0.0515455	-0.0806847	0.0267646	0.105662	-0.0210495	0.0383291	0.0300309	0.00673897	-0.00778645	0.211789	-0.0741467	-0.00394433	0.0604901	-0.00392036	0.0501003	0.0602427	-0.143436	-0.0716923	-0.0557056	-0.00539935	-0.0264231	-0.0665367	0.0206588	-0.0432317	-0.0876827	0.0634296	0.00174465	-0.0871282	-0.105068	-0.100542	-0.112628	-0.0640516	-0.0397069	-0.0434861	-0.0985654	-0.0201625	0.037405	0.0205244	0.00563829	0.0337758	-0.0316873	-0.0735264	0.0392407	-0.062302	0.0871176	0.0608469	0.00653142	-0.0205405	-0.0280471	0.0112232
DB00357	0.086349	0.00403978	-0.0156447	-0.0298396	0.00257134	-0.0645688	-0.0173507	-0.0434447	-0.0377333	-0.0566106	0.0871488	0.0410044	0.0976445	0.0299856	-0.0794232	-0.0400024	0.0549894	-0.038888	-0.0321057	0.0715946	0.0146976	0.112027	0.0392039	-0.0358541	-0.0324415	-0.0349148	-0.0971209	-0.033466	0.0222765	-0.081875	0.0180073	-0.0464111	0.155798	0.0433105	-0.0171733	-0.105555	0.0531692	-0.116082	-0.0342594	0.0476085	0.129576	0.0214168	-0.0156503	-0.0314299	-0.0720814	0.0283082	0.0401831	-0.0895893	0.0274258	-0.0910185	-0.0625132	-0.0852424	0.024005	0.116344	-0.0221513	0.0777662	0.0466982	0.0169174	0.0137598	0.255135	-0.0529073	-0.074046	0.045942	0.00581014	0.0328362	0.0961037	-0.127344	-0.0506947	-0.0882137	0.0617111	-0.0191382	-0.0685414	-0.0739352	-0.0748269	-0.132989	0.084089	0.0162437	-0.0839263	-0.0963907	-0.102202	-0.101026	-0.0535309	-0.073851	-0.0166442	-0.112276	-0.0229524	0.0458918	0.0122719	0.0143918	0.0212751	-0.0821692	-0.045884	0.0671093	-0.0674025	0.0927905	0.0471863	-0.0138731	0.0518246	0.0410879	0.0124957
DB00356	0.0309007	-0.0181118	0.000743442	0.000837424	-0.0280947	-0.0764254	-0.00630259	-0.0706397	-0.0139343	-0.0824732	0.106304	0.069214	0.110202	0.0237497	-0.0722845	-0.0180639	0.0889006	-0.0189892	-0.0381932	0.10468	0.0679466	0.0865738	0.0229711	-0.0607761	-0.0562335	-0.0231414	-0.0855214	-0.0759369	-0.0109772	-0.0731547	-0.0192972	-0.0646692	0.153183	0.0328357	-0.0151774	-0.171837	0.0287206	-0.106375	-0.0543934	0.0677873	0.0983023	0.0526575	0.0134291	0.00630679	-0.0724738	0.0568598	-0.0020344	-0.0917046	0.0154753	-0.10945	-0.0486979	-0.0780026	-0.0290474	0.12393	0.028689	0.0707608	0.0962425	0.0540697	-0.0196677	0.259091	-0.0478331	-0.0815831	0.0506243	0.0343784	0.0076613	0.103322	-0.134358	-0.0580079	-0.0690427	0.0502014	-0.071872	0.01065	-0.0799977	-0.0379764	-0.128102	0.0414826	0.0663081	-0.0587042	-0.0938498	-0.0971429	-0.108773	-0.0656574	-0.037634	0.00761116	-0.0619324	-0.0193315	0.0649921	0.0207986	-0.0201777	0.0269986	-0.0786451	-0.0350527	0.0758657	-0.0548115	0.0512164	0.087454	0.0143755	0.00647182	-0.00331408	0.0206785
DB00351	0.0120164	-0.0167606	0.0428857	-0.0325035	-0.0634681	-0.0998713	-0.0366602	-0.0291706	-0.0176428	-0.0420219	0.104129	0.0861575	0.0935218	0.0405554	-0.0682461	0.018728	0.0533676	-0.0536932	-0.0330736	0.0922047	0.0442068	0.109754	0.0489201	0.0154135	-0.0646092	-0.0743138	-0.0871595	-0.0526954	0.0352498	-0.0717962	-0.00138777	-0.0594942	0.176744	0.064163	-0.000184609	-0.146262	0.0595263	-0.138962	-0.0186131	0.0184892	0.13006	0.0151076	-0.0271454	0.0476169	-0.0901188	0.0379204	0.000303233	-0.1306	0.0297549	-0.0856758	-0.0445172	-0.0870396	0.00249247	0.117852	-0.0419831	0.0520666	0.0721967	0.0247011	-0.00804561	0.247035	-0.0696311	-0.076052	0.0649157	-0.0191523	0.0718286	0.100325	-0.14368	-0.0240946	-0.103224	0.063835	-0.0503471	0.0161263	-0.0480946	-0.0488056	-0.120819	0.0885671	0.0132463	-0.0654089	-0.0958091	-0.0938325	-0.0869981	-0.0391825	-0.0433944	-0.020528	-0.102029	0.0378693	0.0593333	0.0334383	0.00967922	0.032772	-0.0682035	-0.0388915	0.0720154	-0.0406683	0.0931279	0.0566991	0.00439453	0.0224966	0.0370009	0.0495008
DB10675	0.0107614	-0.00294511	-0.0132451	-0.00880327	-0.0123461	-0.0149573	-0.00860799	-0.0169015	0.0108673	-0.00497934	-0.0275701	0.0155972	-0.00371478	-0.022291	-0.0249812	-0.0182094	-0.00654728	-0.000180786	-0.0333542	0.00948635	0.0080219	0.0286815	0.0375518	0.00808825	0.0103202	-0.00639101	-0.00419111	0.0154092	0.0189298	-0.00250767	0.0245046	0.0225685	0.0145016	-0.0107853	-0.0181886	-0.0225607	-0.0147253	-0.0232422	-0.0333327	0.0133307	0.0678058	-0.0129167	0.0249022	0.0258843	0.00733735	0.00280634	0.0366895	-0.00762895	0.00980026	-0.00411018	0.00550956	-0.022953	0.0101238	0.0220658	-0.000200522	0.0215559	-0.00818536	0.00311951	-0.0107781	0.0642277	-0.0183424	-0.0137211	0.00703346	0.00037379	-0.00188943	0.0121686	-0.0142734	0.0237619	-0.0268391	-0.000113824	-0.00519733	-0.0461014	2.21489e-05	0.003752	-0.0140522	0.0180191	-0.021794	-0.00780587	-0.0119006	0.0132527	-0.0235502	0.000107923	0.0146211	-0.00322225	-0.0534665	0.0203763	0.00838298	0.00486752	0.0113792	0.0280446	-0.0016475	-0.0151163	0.0266511	0.0167503	0.0113726	0.0189524	-0.0225558	-0.0171067	-0.0110058	-0.000141275
DB01547	0.0728844	0.00174454	-0.00643705	-0.0312038	0.00645553	-0.0419155	0.0322202	0.00579431	0.060619	-0.033807	0.105457	0.0420784	0.0361205	-0.0120165	-0.0585794	-0.0245888	0.10786	-0.0496273	-0.0506696	0.0265687	-0.0170356	0.0718261	0.0382619	-0.0697423	0.0277853	-0.010769	-0.026286	0.00684828	-0.000762556	-0.00122723	0.00114835	0.00215422	0.0608449	0.0272686	-0.0155308	-0.129665	0.0401296	-0.0414222	-0.0677283	0.0848235	0.0846998	-0.0100464	-0.0280109	-0.0407843	-0.0698429	0.0601949	-0.00441461	-0.0132674	0.0419235	-0.105617	-0.0350772	-0.0348726	0.0800265	0.0663587	-0.0346579	0.0435383	0.00600693	0.0251456	0.0235492	0.170559	-0.0769957	0.0399053	0.0705392	0.0918005	0.0375998	0.0911355	-0.0359418	-0.0429903	-0.0302983	0.024883	-0.0490097	0.0188006	0.00449162	-0.0903645	-0.0335372	-0.00898232	-0.0307512	-0.0617091	-0.0607368	-0.0619147	-0.0527855	-0.0576225	-0.100131	-0.0546169	-0.0630789	-0.0193344	0.0802594	0.0292737	-0.0309801	0.0127318	-0.0355677	-0.0206018	0.0535612	-0.0605123	0.0920206	0.0936174	-0.00751384	-0.125063	0.00606567	0.089955
DB06819	0.108101	-0.0116562	0.0187439	0.0262985	-0.0423782	-0.0130349	0.022853	-0.0021601	0.0486826	-0.0322891	0.0688815	0.0499802	0.0455944	0.0212748	-0.0715794	0.00727287	0.127116	-0.0322058	-0.0841799	0.0573958	-0.0163499	0.110423	0.00114491	0.0217053	-0.0153718	-0.0350971	-0.025014	-0.00366865	-0.0176785	-0.0130298	0.00944868	-0.0429833	0.102225	0.0251433	0.0241731	-0.0988698	-0.0404524	-0.0603736	-0.016483	0.093513	0.0453192	0.00964627	-0.0285034	0.013555	-0.0592612	0.0653119	-0.0199718	-0.104825	0.0433123	-0.00608981	0.022045	-0.000389826	0.0226524	0.0563689	-0.0499762	0.043011	0.0796324	0.0646183	0.0248373	0.180509	-0.0653607	0.0302442	0.0727608	-0.0141134	0.046785	0.0849758	-0.123793	0.0223081	-0.0363347	0.0485181	-0.00808596	0.01228	0.0194207	-0.00972655	-0.0234673	-0.034668	0.000525196	-0.0516722	-0.101154	-0.0895234	-0.0658738	-0.039699	-0.0715819	-0.0501515	-0.0763415	0.0272941	0.05399	0.0464456	-0.0048012	0.0123627	-0.00208582	-0.00365757	0.0553549	-0.0324574	0.0519374	0.0342916	0.0288326	-0.0611194	0.0686566	0.045745
DB01222	0.065992	0.00767025	0.0620535	0.00699265	-0.0307342	-0.108315	-0.021742	-0.0579571	0.0124061	-0.0715301	0.114997	0.0688009	0.0978101	-0.035412	-0.0402522	0.0201456	0.0558455	-0.0523954	-0.0706656	0.106315	0.0750121	0.106407	0.0101828	-0.0259007	-0.0501002	-0.0462222	-0.11236	-0.0428649	-0.0391221	-0.0838582	0.0119412	-0.0608363	0.159748	0.062328	-0.0277165	-0.148343	0.0430864	-0.126965	-0.0470167	0.0612992	0.0940979	0.00446945	0.0286161	0.0677379	-0.0701971	0.0430307	-0.0101457	-0.0860908	0.0475192	-0.0829258	-0.030855	-0.0200441	-0.0245667	0.146627	-0.0584366	0.0903892	0.0921615	0.0514803	-0.0157679	0.246775	-0.0654162	-0.104045	0.0704486	0.0253966	0.0627813	0.0958359	-0.136662	-0.0344267	-0.0617249	0.0253918	-0.0838272	0.0245737	-0.0576843	-0.0138256	-0.101176	0.0178808	0.0414574	-0.0763717	-0.0859514	-0.0851792	-0.0920036	-0.0369959	-0.0882874	-0.0361525	-0.0995155	-0.0303958	0.0517205	0.0298529	-0.033478	0.0611409	-0.08771	-0.0603896	0.0774742	-0.0323117	0.0393018	0.110395	0.0256061	0.00636004	-0.0131306	0.0807827
DB04253	0.0906583	0.0214415	0.00194106	-0.0101556	0.0612638	0.0226417	0.0332901	-0.0492682	0.0242856	-0.059598	0.009285	0.0154507	0.066119	-0.0394929	-0.0709938	0.00408562	0.111577	-0.0845883	-0.0799936	0.0507289	0.0277668	0.0569745	0.0018567	0.0158488	-0.019927	-0.00851287	-0.056221	-0.0443729	-0.0251033	-0.0958968	0.0110779	-0.0530728	0.100954	0.0197693	0.0116702	-0.0951825	0.0605915	-0.0177409	-0.0415887	0.0491669	0.154952	0.0190829	-0.00303435	-0.0387403	-0.0152506	0.0508764	-0.0137285	-0.0203216	0.0272829	-0.103885	0.0687679	-0.000988151	0.101312	0.0521096	0.00200915	0.0756415	0.039344	-0.0258333	-0.058497	0.190424	0.0337282	-0.0645836	0.0540193	0.0758896	0.00746243	0.0552645	-0.125435	0.00100074	-0.03467	-0.0203978	0.0337797	-0.0176028	0.0225313	-0.00653268	-0.123348	0.0235616	0.0369904	-0.0486036	-0.0661663	-0.0203821	-0.108074	-0.0763244	-0.0347804	-0.047199	-0.0266156	0.0559305	0.0258949	0.0318555	-0.030677	0.0654176	-0.0537361	0.00347172	0.0136277	-0.0696899	0.102932	0.0606061	0.0152849	-0.0493401	0.0591708	0.0107568
DB00353	0.0232192	-0.0201953	0.0529896	-0.0229581	-0.0474165	-0.0483113	-0.00541678	-0.0904732	0.00109346	-0.0563842	0.103548	0.039255	0.106065	0.0190281	-0.0778901	0.00591059	0.0194947	-0.0734465	-0.0273652	0.0539552	0.0346979	0.0579241	0.0203704	-0.0758577	-0.050775	-0.0666359	-0.106815	-0.0599302	-0.0147703	-0.0620762	0.0199216	-0.0761946	0.173694	0.0405923	-0.00425979	-0.148381	0.067335	-0.115929	-0.0104782	0.0596549	0.11026	0.0397508	-0.00135593	0.0588642	-0.0681545	0.024511	-0.0159465	-0.0948475	0.0473016	-0.0925212	-0.0569427	-0.0506611	0.00792226	0.136454	-0.0466421	0.0376674	0.0658785	0.00820162	-0.00898142	0.234701	-0.0539022	-0.0592087	0.0626135	0.0390776	0.0365592	0.1058	-0.142702	-0.0334532	-0.0869528	0.00180097	-0.0230279	0.0265299	-0.0745418	-0.0457986	-0.112428	0.0439669	0.00860323	-0.0707123	-0.0846316	-0.0781854	-0.0872963	-0.0814892	-0.0816205	-0.0257116	-0.0965957	-0.0130686	0.0398969	-0.00114747	-0.0411232	0.0479864	-0.0718729	-0.0732148	0.0782853	-0.0510334	0.0524742	0.0383422	0.0136429	0.00847959	-0.0175086	0.0494019
DB04898	0.0319455	-0.00451793	-0.0100291	-0.0292116	-0.0462743	-0.0530964	0.033982	-0.0155479	0.0508101	-0.046873	0.0421327	0.0130411	0.126284	0.0354694	-0.0981252	-0.042927	0.0285024	-0.0497229	-0.0467463	0.0110659	0.0411021	0.0619299	0.061878	0.0237784	-0.0171407	-0.0493585	-0.0769518	0.0014983	-0.0278455	-0.0889046	0.0243744	-0.064028	0.131329	0.0239543	-0.00217367	-0.147749	0.059576	-0.0965025	-0.0314084	0.0621561	0.148129	-0.000615926	-0.016227	0.0583214	-0.0794913	0.0412118	-0.0140023	-0.109797	0.0388898	-0.0403561	-0.00202362	-0.0878445	0.0424232	0.0757702	-0.0336536	0.07431	0.0286803	-0.0123012	-0.042309	0.191796	-0.0471504	0.02722	0.0465599	0.0241457	0.0438687	0.0968013	-0.0634452	-0.0679279	-0.05159	-4.34123e-05	3.73765e-05	-0.0443334	0.0118918	-0.0933923	-0.0946873	0.0468951	-0.0198157	-0.101601	-0.106819	-0.0182269	-0.0982478	-0.107553	-0.100621	-0.0290336	-0.0719269	-0.0220232	0.074481	0.00679347	-0.0209928	0.0105929	-0.0803629	-0.0570673	0.054555	-0.0678194	0.0553981	0.0460864	0.026881	0.016399	-0.0269557	0.0710488
DB00352	0.077849	-0.0121624	0.0132025	-0.00990856	-0.0161884	-0.0704869	-0.00262625	-0.0529059	-0.0187178	-0.0473251	0.0717651	0.0803592	0.0941798	0.034024	-0.0590337	-0.00489017	0.0952251	-0.0346836	-0.0321428	0.072843	0.0214795	0.10525	-0.00808432	-0.0239015	-0.0256711	-0.0680952	-0.0954112	-0.0449401	-0.00455838	-0.0838052	0.0281045	-0.0526336	0.167223	0.0293895	0.0124109	-0.129711	0.0426459	-0.0863531	-0.00772406	0.0698321	0.0862095	0.0361716	-0.0125427	-0.0439811	-0.0594737	0.0334948	0.00288518	-0.0892608	0.0596922	-0.0736863	-0.0702516	-0.0779896	0.00976964	0.130207	-0.037026	0.0573141	0.0905642	0.0138619	0.0289029	0.25832	-0.0534437	-0.0521064	0.0402018	-0.00164571	0.0489053	0.0923791	-0.13492	-0.0384361	-0.0883703	0.0625167	-0.047527	0.00581873	-0.0729334	-0.0493631	-0.124458	0.0657829	0.000124323	-0.0853848	-0.0926669	-0.101476	-0.118391	-0.0508085	-0.0305037	-0.026003	-0.108317	-0.0222427	0.0509574	0.0327368	-0.0202579	0.0379545	-0.0900377	-0.0322184	0.0512403	-0.0444324	0.111195	0.037748	0.0225495	0.040954	-0.00663815	0.0333405
DB07615	0.0290161	-0.0188241	-0.0045276	-0.00666579	0.0177496	0.00896723	0.0232252	-0.070421	0.0645522	-0.0516969	0.101005	0.0482524	0.0484061	0.0458673	-0.0900415	-0.00588559	0.0629998	-0.0576232	-0.0354332	0.0514212	0.0259116	0.077554	0.0219029	-0.0383787	-0.0221039	-0.0486366	-0.0194355	-0.00304533	0.0107774	-0.054943	0.014545	-0.0416716	0.0694665	-2.94737e-05	0.0111993	-0.102411	0.0172041	-0.107047	-0.0390462	0.0672244	0.154711	0.0350917	-0.0165123	0.0337306	0.0142155	0.053444	-0.0174139	-0.0791208	0.0607189	-0.0907008	0.00913453	-0.0214963	0.085003	0.0983222	-0.0559084	0.0530705	0.10036	0.0174282	-0.041372	0.170389	0.033194	0.0146085	-0.0183599	0.0134171	0.0690113	0.0346905	-0.126665	-0.0615765	-0.0211746	-0.0299275	-0.0571846	-0.069344	-0.0467492	-0.0672526	-0.129157	0.0576176	-0.0433478	-0.0909822	-0.107195	-0.0315143	-0.13121	-0.114746	-0.106431	-0.0430305	-0.0646931	-0.00965697	0.0763741	0.0176672	-0.000221125	0.0195899	-0.0723322	-0.0322395	0.0321827	-0.0289391	0.107742	0.0535884	-0.00820873	-0.067729	-0.0234779	0.0263798
DB08997	0.0946559	0.0351417	-0.0119406	0.00453198	-0.031177	0.0181319	-0.0224346	-0.0189073	0.0333061	-0.0104462	-0.011929	0.0209289	0.110161	0.0253292	-0.000783483	-0.00268143	0.0586811	-0.0304211	-0.0316675	0.055118	-0.00544049	0.118573	0.0107553	0.0352339	0.00466857	-0.0618522	-0.0422673	0.00921301	-0.0214122	-0.00157737	0.0488791	-0.00144528	0.0611089	0.0180817	-0.00748654	-0.113148	-0.0367731	-0.00288348	-0.00335476	0.0885558	0.140331	0.0445758	-0.0252583	-0.00477117	-0.0403928	0.0420278	0.00510701	0.00851266	0.0647959	-0.0385978	-0.0155275	-0.0508573	0.00447081	0.0471123	-0.0482786	0.0326467	0.0121559	0.0305478	-0.00905657	0.185888	-0.0671786	-0.035167	0.0604436	0.0142172	0.0248481	0.0797914	-0.0747361	-0.0737404	-0.0504193	-0.00688342	0.0283795	0.0291418	-0.00667815	-0.00984077	-0.0292428	-0.0441283	0.00400494	-0.0908672	-0.107334	-0.0587798	-0.0617764	-0.0410141	-0.0686062	-0.0248796	-0.0309258	-0.0253358	0.0497362	0.0438045	-0.031898	0.0217263	-0.0229909	-0.0363909	0.058387	-0.00113323	0.0461748	0.0504303	0.0282761	-0.0487478	-0.0267077	0.0363682
DB08994	0.100558	-0.00491621	-0.0172114	0.0346727	-0.0384563	0.036196	-0.0245934	0.00884934	0.064792	-0.0220383	0.0576428	0.0301043	0.114918	0.0394465	-0.0495941	0.00960395	0.0628656	0.000460985	-0.0332034	0.032995	-0.0118581	0.0556753	0.0334606	0.0181036	-0.00596426	-0.0606203	-0.019176	-0.00966902	0.0414012	-0.0127245	0.031751	-0.034344	0.131137	-0.00835021	0.00469615	-0.152173	0.0169048	-0.0714783	-0.0623455	0.0473412	0.0706672	0.0142515	-0.0171061	0.00480855	-0.0631811	0.0241745	-0.0138343	-0.0446482	0.0466875	-0.0310735	-0.027905	-0.0774752	0.00533768	0.0565341	-0.00810458	0.0343352	0.0145119	0.0501454	-0.0714085	0.179971	-0.0409613	0.034702	0.0592041	0.012007	0.0470657	0.0705766	-0.117842	0.0143218	-0.0469654	0.0371437	-0.0506302	0.00137723	-0.040697	-0.0597524	-0.0537737	-0.0038332	-0.0313449	-0.0876543	-0.105932	-0.0185841	-0.0572226	-0.0319137	-0.104618	-0.0173635	-0.0799703	0.025014	0.0772904	0.0129968	-0.0189943	0.0321532	-0.0272819	-0.0265885	0.0484576	-0.0439765	0.0952603	0.0359272	-0.0228164	-0.0407539	0.055705	0.0843811
DB08993	0.113111	-0.00981385	-0.000631744	-0.00044864	-0.0467113	-0.0557345	0.0362884	-0.0689704	0.0448233	-0.0369995	0.0753105	0.0217908	0.106107	-0.0533336	-0.0440385	0.00870844	0.109563	-0.0106445	-0.05227	0.0625619	0.0423383	0.121718	0.00748146	-0.0774512	7.64779e-06	-0.0522123	-0.0899777	-0.0202232	0.036115	-0.0344186	0.0222188	-0.0360938	0.0543154	0.0284716	0.00209358	-0.0872595	0.0698282	0.00404643	-0.0499114	0.0851634	0.140243	0.0219015	-0.0379065	0.0317613	-0.0491406	0.0435265	-0.0104723	-0.0848403	0.0526095	-0.0254485	-0.0248454	-0.0306383	0.0250322	0.0732989	-0.0678318	0.0192503	0.0127273	0.0492135	-0.0674784	0.169499	-0.0655401	0.0341118	0.0695114	0.0171636	0.0649669	0.0831812	-0.0762626	0.00789795	-0.0387827	0.038408	-0.0390056	0.00151208	0.00600891	-0.09407	-0.0358418	-0.00289762	-0.0471294	-0.0839687	-0.0670469	-0.0437022	-0.0885732	-0.0441901	-0.0322074	-0.029321	-0.0433152	0.0609633	0.0148675	-0.0238415	-0.0611383	0.00630961	-0.076236	-0.0325524	0.052014	-0.0478637	0.0444958	0.0405185	-0.0318004	-0.0435383	0.0530068	0.0252808
DB08992	0.0761692	-0.0336915	-0.0124232	0.0196661	-0.0564758	-0.0598656	0.014489	-0.0372789	0.0360819	-0.00942073	-0.0324334	0.0345626	0.110298	0.0455505	-0.00865883	0.0337328	0.102197	0.0344267	-0.0248238	0.032945	0.0368436	0.119423	0.0101761	0.00968665	-0.0390052	-0.0614128	-0.0500491	-0.0592846	0.044762	-0.00144164	0.0509181	0.020728	0.139443	-0.00503289	0.0145437	-0.0867173	0.0600244	-0.0890944	-0.0474092	0.0807554	0.106962	-0.00980642	-0.0412353	0.027328	0.00489639	0.0152996	0.015898	-0.112323	0.0241896	-0.0840657	-0.0332958	-0.0421445	-0.00166723	0.133376	-0.0385679	0.00676033	0.0971905	0.0533998	0.0240306	0.188754	-0.082251	0.0232556	0.0627163	-0.0118661	0.0738072	0.0661854	-0.103655	0.0102162	-0.0590136	0.0615341	-0.0608527	-0.0234749	-0.00714383	-0.0158579	-0.0633922	0.0212786	-0.0256808	-0.0447512	-0.0649238	-0.0531503	-0.0754084	-0.0316686	-0.0835392	0.00620132	-0.0564227	-0.00365632	0.0609939	-0.0257514	0.00414451	0.0239131	-0.0691027	-0.0182698	0.0734995	0.0372703	0.0322409	0.0303039	-0.0304268	-0.0709494	0.0267061	0.0809921
DB08991	0.0970495	-0.0034357	-0.0255717	0.0350592	-0.0352695	-0.102147	-0.017615	-0.0694503	0.0593005	-0.00144243	0.0714547	0.0277678	0.111636	0.0425037	-0.00132449	0.00327494	0.109558	-0.0302134	-0.0244874	0.0444957	0.050324	0.112331	0.050809	0.00166583	0.0238213	-0.0449827	-0.0552699	-0.0393127	0.0229799	-0.0574374	0.049532	0.0119262	0.0811135	-0.0322744	-0.000307059	-0.102665	0.0309535	-0.0443873	-0.0673659	0.0793976	0.0701579	-0.0195735	-0.0269008	0.0365403	-0.00530581	0.0250187	-0.00296256	-0.0322691	0.0529636	-0.10972	-0.0277799	-0.0624771	0.0369994	0.0751586	-0.0247532	0.0149572	0.00284983	0.00288038	-0.0242107	0.253457	-0.0464538	0.0342696	0.0500522	-0.0108134	0.0426069	0.0361981	-0.0970039	0.0295204	-0.0323464	0.045259	-0.0158562	0.0173071	-0.0178834	-0.00571227	-0.118508	0.0639056	-0.0421477	-0.0734844	-0.0925776	-0.000833676	-0.0442997	-0.0870388	-0.028388	-0.0128614	-0.0410557	-0.01034	0.0467628	-0.00623844	0.000894577	0.0662302	-0.0566837	-0.0199427	0.0436972	-0.0415239	0.0930243	0.0923526	-0.0411936	-0.0358939	-0.0243127	0.0597321
DB01227	0.0859976	-0.0156213	-0.0291171	-0.0513136	-0.0263146	-0.00258816	0.00637943	-0.0683384	-0.0253239	-0.0853026	0.0572615	0.0361634	0.116319	0.0234562	-0.0507925	-0.0430844	0.0649502	0.0207223	-0.00219752	0.0455905	0.0648088	0.141746	0.0456938	-0.0280443	-0.05098	-0.0355596	-0.0962543	-0.0445356	0.0273559	-0.0876004	0.0212819	-0.0557283	0.153931	0.0220816	-0.016501	-0.150199	0.0747526	-0.0976938	-0.00148817	0.0311257	0.127088	0.0365354	-0.0259954	-0.0106745	-0.0389025	-0.0245175	0.0245801	-0.106249	0.0394705	-0.100287	-0.0108896	-0.084068	0.0231217	0.141388	-0.0058428	0.0510975	0.0970365	0.0238895	0.0226654	0.211536	-0.0686695	-0.0214624	-0.0269421	0.0297982	0.0604364	0.109924	-0.152736	-0.0436459	-0.071017	0.0674018	-0.0369192	-0.0721718	-0.0384857	-0.0469581	-0.0980921	0.0448448	0.0369062	-0.0852457	-0.120107	-0.12308	-0.097314	-0.12685	-0.0523885	-0.0329954	-0.0619932	-0.0316981	0.0877461	0.0135959	0.00899996	0.0193543	-0.0449357	-0.0321717	0.0551349	-0.064052	0.114286	0.0584581	-0.00431318	0.0474844	-0.0420155	0.0845642
