Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB00753	0.07712842	0.03908505	0.11296283	-0.0058897734	-0.10304279	-0.062595725	-0.20792815	-0.07581529	-0.18112971	-0.0519788	0.12979299	-0.15439552	0.19848596	-0.10308969	-0.2051415	0.10532864	-0.15751378	-0.10199168	0.04059435	-0.06344148	0.118251845	-0.07671397	-0.0113821775	-0.119252615	-0.11170265	0.1729714	0.19215935	-0.0024357233	0.16898175	-0.058244262	0.04317996	0.14838524	-0.001954455	-0.12136744	-0.14103161	0.13082846	0.037466805	0.013812445	-0.16698506	-0.0120263435	-0.107973225	0.016543413	-0.004234087	-0.16103736	-0.025688348	-0.08197689	0.09369467	-0.084919594	-0.14238639	0.15865624
DB00752	0.06051185	0.015201556	0.08399839	0.013393562	-0.0790475	-0.0339852	-0.20420197	-0.13511185	-0.14474113	-0.024266658	0.09733002	-0.14846973	0.17948005	-0.08651949	-0.1923609	0.093499295	-0.14404032	-0.1559312	0.044249237	-0.06964088	0.1022066	-0.056378793	-0.034141872	-0.11156843	-0.1557477	0.14434126	0.1912531	-0.031022703	0.21018156	-0.09776429	0.05772006	0.1296012	-0.013183294	-0.09496775	-0.11683197	0.1504256	0.055930767	0.0401671	-0.17714302	0.04086518	-0.12754449	0.020464366	0.0268157	-0.19019814	-0.0074152686	-0.07900648	0.12432696	-0.09132108	-0.17621848	0.16436481
DB00755	0.07011983	0.052522793	0.0523715	0.011007596	-0.10502189	-0.03145565	-0.22785126	-0.1473428	-0.1856494	-0.05130496	0.14202057	-0.16710667	0.19731815	-0.040947422	-0.20837897	0.11236705	-0.16104959	-0.12604223	0.053404696	-0.13312118	0.12423159	-0.06688793	-0.043304324	-0.099477656	-0.12359224	0.19099022	0.21000363	-0.014560444	0.21061662	-0.056692503	0.067665406	0.24083503	-0.029462349	-0.030833753	-0.12942271	0.19236484	0.04899354	0.020896843	-0.1992681	0.023899043	-0.10588692	0.02724372	0.019946344	-0.18468744	-0.03973159	-0.06372127	0.06615025	-0.07818895	-0.1703677	0.14962465
DB00754	0.16355087	0.008616412	0.07590744	-0.0156506	-0.10341241	-0.030786695	-0.19209442	-0.113083124	-0.11463438	-0.06812021	0.1193392	-0.12309238	0.14304936	-0.042486764	-0.19309399	-0.00020833057	-0.14009534	-0.07061975	0.040671535	-0.09271106	0.099216506	-0.06124022	-0.044486817	-0.10934046	-0.15911447	0.14494526	0.1928551	-0.022504544	0.19952977	-0.11508824	0.04554912	0.21783923	-0.0013150946	-0.09875158	-0.120980516	0.1559686	0.05672207	0.025288872	-0.16504301	0.06147945	-0.0029597604	0.05217078	-0.0075637177	-0.10861924	-0.00787493	-0.07490041	0.08816826	-0.09947392	-0.13316554	0.13000707
DB00209	0.08758831	0.033252843	0.036645778	0.016719183	-0.13020217	-0.0034099855	-0.20340337	-0.09029862	-0.15156312	-0.04496289	0.099930614	-0.15128651	0.20813595	-0.06510697	-0.20312248	0.094046205	-0.11549917	-0.07601735	0.09688468	-0.11731183	0.1233339	-0.08129265	-0.026387544	-0.117293894	-0.12351285	0.06635726	0.21333939	-0.048119325	0.20809068	-0.12150127	0.06253619	0.21754713	-0.03804971	-0.10596992	-0.12875551	0.15711074	0.052611407	0.0036904048	-0.13346493	0.022336936	-0.11665429	0.0033465214	-0.032889325	-0.1953836	-0.011538507	-0.0772726	0.092438646	-0.14279588	-0.13427414	0.13946761
DB00208	0.07067753	0.019931402	0.09442935	0.0024137688	-0.111500844	-0.026517821	-0.19773433	-0.14260694	-0.19285183	-0.036115795	0.14426121	-0.16029765	0.18136804	-0.059488147	-0.19478649	0.063704	-0.1571116	-0.13081889	0.05585422	-0.111218184	0.08929709	-0.057101987	-0.03632785	-0.102024995	-0.110283315	0.18036711	0.20447323	-0.02214843	0.21140863	-0.0857347	0.06101171	0.20767611	-0.016739653	-0.105956025	-0.12354566	0.15022105	0.07247352	0.013677653	-0.17489335	0.035420842	-0.10802423	0.024128482	-0.02312831	-0.1854266	-0.004267897	-0.10725755	0.06592934	-0.1221991	-0.14021736	0.20018561
DB00207	0.06746953	0.029740714	0.039146207	-0.012603065	-0.10542549	-0.037886288	-0.20563534	-0.12428942	-0.16572662	-0.05543302	0.14800744	-0.1667141	0.17868276	-0.019905742	-0.22613832	0.097035155	-0.17918557	-0.09410813	0.06324629	-0.108675376	0.1180854	-0.08567662	-0.05940786	-0.104309656	-0.12030102	0.16757883	0.2137477	-0.015856516	0.20414238	-0.014515961	0.062171478	0.22521354	-0.020370847	-0.09754911	-0.1270816	0.16202615	0.03189244	0.012264816	-0.15785985	0.026657304	-0.12542936	0.024550693	0.004857288	-0.19901443	-0.016932467	-0.07590572	0.054874763	-0.087556764	-0.15393135	0.13751055
DB00974	0.07840781	0.05112824	0.1119601	-0.0009306839	-0.10111866	-0.031585727	-0.16685615	-0.13164343	-0.12932757	-0.07582192	0.13239554	-0.14056766	0.23605387	-0.077780165	-0.18602465	0.100734085	-0.12071946	-0.095093206	0.051513847	-0.03957731	0.11496088	-0.10038901	-0.046012044	-0.12123369	-0.12655339	0.16078843	0.15265487	-0.035821114	0.21467938	-0.092838414	0.051105298	0.078565985	0.012159958	-0.09073808	-0.13247086	0.14660817	0.05079126	0.049878743	-0.15642357	-0.013683383	-0.10911802	0.021998297	0.06591587	-0.18368146	-0.04068537	-0.06704473	0.0859906	-0.15626204	-0.15326197	0.14669368
DB00205	0.08147494	0.0020205826	0.054754093	0.015157308	-0.09179314	-0.041099686	-0.18302391	-0.13407828	-0.15350989	-0.026226867	0.1348423	-0.16482174	0.18881513	-0.070718944	-0.19626437	0.018835453	-0.111101314	-0.1513968	-0.016897874	-0.067356475	0.12447524	-0.0751536	-0.0495014	-0.12153552	-0.15391004	0.16930497	0.1986404	-0.007348262	0.20893978	-0.111569844	0.046376076	0.17204013	0.0089217955	-0.100358	-0.11449757	0.12102133	0.0076315664	0.016225044	-0.18384367	0.04202528	0.009242267	0.019566871	-0.0070513356	-0.1865381	0.005421927	-0.08256325	0.109661005	-0.10745336	-0.15744458	0.15023328
DB00204	0.08667725	-0.0053657554	0.07212227	0.017738082	-0.124696806	-0.064154334	-0.19654171	-0.12630953	-0.14472099	-0.049934227	0.12658253	-0.14777586	0.16905414	-0.07405273	-0.20668672	0.009022808	-0.15299511	-0.16138718	0.065981895	-0.09610231	0.12104447	-0.111842535	-0.032942697	-0.12935473	-0.12341072	0.15918796	0.20096546	-0.017857693	0.2168982	-0.10393912	0.042942554	0.21344522	-0.022839585	-0.020174336	-0.124595836	0.1432752	0.01118182	0.01880561	-0.10617871	0.014657153	-0.09704731	0.03860887	0.002892252	-0.15520947	-0.01426075	-0.08150624	0.07875297	-0.065935515	-0.13286005	0.13771045
DB00203	0.09658719	0.029133836	0.08192382	-0.0091029145	-0.10537399	-0.050883498	-0.21033254	-0.13569227	-0.18145645	-0.022979327	0.15901953	-0.18105227	0.20161211	-0.049050808	-0.22388595	0.094787136	-0.11721133	-0.16997959	0.05668635	-0.1402961	0.12393361	-0.09262519	-0.04772399	-0.10847627	-0.13175344	0.18192483	0.21537885	-0.030602148	0.21083686	-0.040679898	0.07394997	0.20991686	-0.036428794	-0.01234865	-0.13665263	0.16944465	0.06718612	0.0018747832	-0.17795038	0.0063571353	-0.10814041	0.016004322	-0.01438321	-0.19170366	-0.01123324	-0.11385532	0.08392252	-0.09583488	-0.14671127	0.15120263
DB00202	0.060920693	0.019850798	0.06992445	0.007412661	-0.08820862	-0.05365708	-0.20329009	-0.117345504	-0.12930532	-0.07304254	0.16170214	-0.14619115	0.15214829	-0.034622423	-0.21752264	0.01771411	-0.1653901	-0.06991819	0.061651897	-0.068712346	0.1307744	-0.09538596	-0.053615253	-0.12072441	-0.11643049	0.13050024	0.19821666	-0.0025211852	0.18422559	-0.0676846	0.040816396	0.16785438	-0.026685184	-0.03728148	-0.10689381	0.15908782	0.05848613	0.016163014	-0.14445059	0.0182541	-0.07627921	0.015395667	0.01968953	-0.14139079	-0.03305088	-0.079383075	0.09571826	-0.120511025	-0.12556235	0.13918455
DB00201	0.08088258	-0.015100089	0.029247487	-0.011860065	-0.018587386	-0.044289734	-0.24368747	-0.16838416	-0.21412666	-0.051250286	0.16741306	-0.18749078	0.2281213	-0.024299873	-0.2717379	0.027487896	-0.14912184	-0.09671629	0.11701983	-0.08733279	0.12536415	-0.12790945	-0.026984042	-0.10294984	-0.10130155	0.21088646	0.22205606	-0.10233739	0.20926012	-0.04666949	0.060294423	0.2179373	-0.057771992	-0.08398218	-0.16846943	0.16041131	0.063322894	0.015093377	-0.18981719	-0.04135758	-0.1021506	0.012499275	-0.06917408	-0.16385852	-0.0021041702	-0.054920137	0.047347955	-0.065267965	-0.19297418	0.12597485
DB00972	0.07000123	0.023594372	0.052519575	0.01256375	-0.11298093	-0.053168856	-0.17825913	-0.13716035	-0.17506996	-0.038277633	0.11019107	-0.16487208	0.1818706	-0.0895332	-0.21823378	0.091665894	-0.14677745	-0.13559543	0.027543794	-0.11064875	0.12879069	-0.068775326	-0.05413731	-0.12053494	-0.11273934	0.15738006	0.20281242	0.0038186628	0.20958112	-0.082041934	0.07316703	0.21062274	-0.028984612	-0.07924732	-0.11106302	0.15037172	0.047814112	-0.008218835	-0.18264341	0.028434986	-0.0896768	0.016116997	0.026033662	-0.18892013	0.0048635695	-0.08438662	0.09648684	-0.12185794	-0.12224984	0.14392252
DB04216	0.10852228	0.055456497	0.071336694	-0.061647918	-0.07491255	-0.029734217	-0.20096345	-0.056570657	-0.15144396	-0.03325914	0.13784356	-0.1353562	0.13321507	-0.029238435	-0.12690987	0.11035138	-0.024555994	-0.05759157	0.029049555	-0.04292368	0.11450045	-0.12252143	-0.042495772	-0.06448049	-0.08587682	0.21857591	0.0600922	0.05230419	0.14400558	-0.036453318	0.055349365	0.119808644	-0.017251987	-0.069970325	-0.028826619	0.1333948	0.0046543013	-0.022469306	-0.16952452	-0.05765894	-0.042581864	0.08616913	-0.014827127	-0.2028281	-0.06892994	-0.06880799	0.0081904195	-0.09867068	-0.12105578	0.06880607
DB00683	0.09861206	0.012098551	0.120084316	-0.009159232	-0.114993535	-0.055314343	-0.20629497	-0.06319791	-0.20300671	-0.046873663	0.14981128	-0.16887276	0.22392972	-0.0426118	-0.23761542	0.11909053	-0.16108483	-0.15040241	0.062932126	-0.0861451	0.10767016	-0.09172173	-0.007095961	-0.09263386	-0.17148183	0.20029546	0.21028599	-0.018564356	0.20358127	-0.04806734	0.07421396	0.22336331	-0.03826476	-0.0667159	-0.1252569	0.14993832	0.039967265	-0.0048568267	-0.16475487	-0.0025425162	-0.11462711	0.0486245	0.00029292586	-0.19077289	-0.016621474	-0.062448245	0.08032287	-0.10661454	-0.14314802	0.16925171
DB00682	0.06348677	0.026249714	0.058378045	-0.017103264	-0.10141512	-0.049767915	-0.17933206	-0.13863991	-0.16221303	-0.0064942073	0.16740748	-0.16378887	0.20630413	-0.019520614	-0.21537021	0.0671067	-0.1688071	-0.18483077	0.09387014	-0.142408	0.11331387	-0.065043494	-0.048883706	-0.1307319	-0.108066306	0.18631227	0.22588374	-0.0037835054	0.1872013	-0.060595453	0.08268544	0.24660827	-0.025827002	-0.0040502436	-0.14572088	0.16589053	0.04504161	-0.01535527	-0.17533372	0.036119673	-0.12191753	0.033504054	-0.009610284	-0.18298149	-0.03941097	-0.052103225	0.13053533	-0.09473018	-0.1603266	0.15132554
DB00681	0.089928485	0.029984087	0.08074059	0.002504339	-0.12136933	-0.018183924	-0.19252555	-0.117201656	-0.13530141	-0.064779654	0.13351004	-0.14196897	0.19848178	-0.026062667	-0.21372595	0.0144000035	-0.16835538	-0.085248634	0.07796462	-0.15942158	0.12616618	-0.12661467	-0.05720845	-0.10697661	-0.099855356	0.14151672	0.2303462	-0.0025021937	0.21556741	-0.089770794	0.051556896	0.21908373	-0.042612247	-0.1041325	-0.1002663	0.14702073	0.02854699	-0.025213169	-0.116976716	0.011658654	-0.086575344	0.0433324	-0.0036758147	-0.16590005	-0.007873267	-0.10126867	0.0941205	-0.06580116	-0.12553173	0.115884885
DB00680	0.1331505	0.061586972	0.03683196	0.017237369	-0.09114161	-0.023285575	-0.18430766	-0.09706253	-0.11255732	-0.086416855	0.14324707	-0.12247558	0.1976703	-0.046661943	-0.19087532	-0.005559785	-0.17953004	-0.14042273	0.03436163	-0.109596916	0.13615464	-0.080083035	-0.04006702	-0.12737392	-0.07636074	0.1044686	0.21768387	-0.038695276	0.19859985	-0.10028968	0.03533262	0.19498898	0.030475037	-0.0010374581	-0.112771094	0.095204026	-0.0035174862	0.024339816	-0.12371881	0.033048272	0.035090376	0.03029398	-0.010375256	-0.16780207	-0.0071535055	-0.037224628	0.057689343	-0.0967892	-0.102477565	0.14183925
DB00687	0.12449764	0.022278918	0.07785709	-0.01523027	-0.10659814	-0.0012043967	-0.20605011	-0.10022955	-0.16891916	-0.097524956	0.14681597	-0.14504358	0.19799064	-0.04370409	-0.20566691	0.07403827	-0.15498714	-0.09273034	0.04354627	-0.09526923	0.10741666	-0.114922225	-0.02935619	-0.11569833	-0.10617213	0.1598047	0.19443409	-0.048548907	0.20164841	-0.0992021	0.08213674	0.2186697	-0.038540028	-0.10547719	-0.12538674	0.14255178	0.036579654	0.036905978	-0.12629268	0.02408601	-0.022786086	0.047692727	-0.05794047	-0.17370732	-0.038824786	-0.07946811	0.083667755	-0.084444635	-0.12743248	0.13359074
DB00686	0.09368135	0.017561495	0.081767105	0.023271043	-0.08137119	-0.040656228	-0.17295687	-0.11809373	-0.1509664	-0.060991786	0.13786219	-0.14731385	0.19213802	-0.0172625	-0.20201445	0.005609978	-0.09976207	-0.07224325	0.045500357	-0.09014068	0.1452279	-0.13314013	-0.03149617	-0.09362879	-0.15876435	0.09749545	0.1844203	-0.008693503	0.2094947	-0.07090134	0.06310112	0.11091843	-0.024108361	-0.1291157	-0.10797404	0.11620824	0.03514639	-0.019002788	-0.11018329	0.0009816532	-0.108548366	0.033887703	-0.019821744	-0.112975396	-0.016826203	-0.064872704	0.12313783	-0.13302669	-0.11906855	0.12333357
DB00685	0.12355335	0.0249879	0.06888769	0.01077953	-0.11291411	-0.044282317	-0.19674265	-0.056361843	-0.16393457	-0.08063847	0.14261119	-0.13746293	0.20305246	-0.063798614	-0.23497656	0.02409507	-0.09360096	-0.07502724	0.04528961	-0.1111151	0.13797976	-0.109467596	-0.04857947	-0.06763629	-0.10309521	0.15978304	0.21499237	-0.0144341085	0.2171261	-0.123118855	0.031874258	0.11176349	-0.04318457	-0.12633167	-0.108460546	0.14378236	0.048642233	-0.0017553578	-0.12288734	0.025928386	-0.12240408	0.022969762	-0.0404663	-0.16255628	-0.016721442	-0.06955763	0.07208251	-0.16924351	-0.102581166	0.13496989
DB00684	0.0751196	0.035819467	0.055393554	0.016692137	-0.08762668	-0.017714344	-0.18263921	-0.13730972	-0.15729104	-0.05472165	0.13274987	-0.14868137	0.17050168	-0.010862561	-0.21854015	0.021991324	-0.187297	-0.18561672	0.15580668	-0.13084324	0.13578677	-0.074896105	-0.07948539	-0.12298526	-0.11164321	0.16193165	0.22141829	-0.02265033	0.19992232	-0.03825817	0.08024978	0.25357503	-0.032116827	-0.039859857	-0.13415168	0.16797152	-0.036970966	0.06941197	-0.15971282	0.048583023	-0.14462233	-0.027242696	-0.009392608	-0.19700977	-0.012557311	-0.064541586	0.07226142	-0.036067564	-0.14490755	0.13533519
DB00689	0.13949005	0.0084671285	0.07355267	-0.033084802	-0.10335459	-0.034856424	-0.17212021	-0.111634165	-0.13865273	-0.10698221	0.15620789	-0.10230821	0.19415568	-0.033976242	-0.19546941	0.0027029533	-0.096191086	-0.18264839	0.034251552	-0.08133769	0.13162452	-0.11615011	-0.06383453	-0.11260411	-0.091218874	0.10930048	0.19434513	-0.04460895	0.23389637	-0.123790696	0.054303754	0.13963166	0.0040381583	-0.056111578	-0.08306801	0.11153224	-0.0737946	0.005876597	-0.13433103	0.028374603	0.02839811	0.047023267	-0.01047297	-0.16113423	-0.0069590732	-0.10139273	0.035284102	-0.10668762	-0.11924696	0.11834654
DB00688	0.06990099	0.017801728	0.07184096	0.0049485993	-0.10381889	-0.039059397	-0.18684119	-0.14597985	-0.17773256	-0.04267727	0.14410284	-0.15553063	0.19153264	-0.06742126	-0.22478078	0.109228365	-0.13188137	-0.17146152	0.06474413	-0.09044182	0.13497354	-0.07166894	-0.08678052	-0.114322975	-0.12780534	0.20341781	0.19707301	-0.018549344	0.1934329	-0.06894409	0.05012541	0.17465423	-0.029523395	-0.07818479	-0.10628569	0.16295941	0.062201377	0.019810757	-0.16550723	0.009598952	-0.09875746	0.02833093	-0.015655808	-0.20103851	-0.025877148	-0.07250967	0.07468379	-0.076559015	-0.1401234	0.18469736
DB00373	0.090992846	0.044078324	0.060708873	0.010178542	-0.093393944	-0.040666774	-0.21355371	-0.12724802	-0.1906617	-0.015337683	0.13911909	-0.16465616	0.19203717	-0.062030185	-0.23138584	0.063333206	-0.16631937	-0.16051349	0.12088698	-0.13794364	0.12541457	-0.057438448	-0.08733414	-0.12452534	-0.0859125	0.14296167	0.24411663	-0.038869813	0.19590661	-0.055256553	0.063071966	0.24953191	-0.038715333	-0.031177143	-0.12685506	0.18819158	0.055578493	0.036793012	-0.17772144	0.017842602	-0.12047091	0.04590293	-0.04700593	-0.1794833	-0.022209674	-0.06144391	0.08407606	-0.04796907	-0.19670494	0.14020176
DB00372	0.12512255	0.03779581	0.08243182	-0.023768552	-0.088197075	-0.00174962	-0.18743107	-0.11748365	-0.15627693	-0.09359891	0.15124577	-0.0989368	0.1553869	-0.06538102	-0.17365243	0.04689735	-0.13939393	-0.14662765	0.032336164	-0.09166313	0.14651051	-0.12388718	-0.013169447	-0.12265183	-0.11721406	0.07518111	0.21149418	-0.044231426	0.21441464	-0.08026371	0.030798165	0.14647554	-0.0020539984	0.008925547	-0.12351537	0.10655597	0.01192553	0.038453117	-0.0865232	0.0500876	-0.0053952485	0.032920897	0.015702944	-0.13781731	-0.02475614	-0.08756267	0.054453123	-0.17812788	-0.12126212	0.13264844
DB00371	0.083424695	0.038668476	0.081275985	-0.00431656	-0.11307873	-0.037252218	-0.19328083	-0.15970199	-0.17449334	-0.047952123	0.14471136	-0.13715675	0.19044556	-0.043852177	-0.22148645	0.031494286	-0.14537852	-0.07573831	0.062367637	-0.089632526	0.11727707	-0.08371614	-0.042772412	-0.11277912	-0.12578176	0.15781137	0.19930178	0.01538888	0.20080848	-0.052778207	0.048489127	0.19505018	-0.0058187954	-0.08725004	-0.12576658	0.15561236	0.04941584	0.02533869	-0.18385272	-0.027905498	-0.10826335	0.004495196	0.020585962	-0.17308284	0.01575505	-0.058548816	0.0868878	-0.06915727	-0.14744663	0.13524222
DB00370	0.09308271	0.0050715636	0.06120044	-0.015604574	-0.11183339	-0.03749304	-0.21492776	-0.1320437	-0.18361272	-0.029360164	0.15782328	-0.1612566	0.23359813	-0.02056315	-0.22570476	0.075073056	-0.16925639	-0.12308036	0.049495146	-0.14534953	0.12647687	-0.107693866	-0.099407926	-0.09584716	-0.16819344	0.2197064	0.21642494	-0.019798469	0.1642905	-0.03672936	0.042701244	0.2282411	-0.030993229	-0.101316705	-0.10929802	0.16162027	0.059268728	0.04887968	-0.15455012	0.025426613	-0.12189044	0.042860363	0.010056339	-0.18361942	0.00041531003	-0.070577726	0.08793631	-0.08625198	-0.15304588	0.15535298
DB00377	0.08491561	-0.0002609325	0.05356777	0.013419699	-0.100452594	-0.023213336	-0.19263572	-0.13666815	-0.14045799	-0.06947815	0.100363456	-0.13211851	0.16511822	-0.053277187	-0.20528764	0.10290854	-0.12771146	-0.10371677	0.03833152	-0.048601925	0.10588559	-0.059560183	-0.039338544	-0.10887915	-0.14567149	0.11278458	0.18798518	0.0040128333	0.21653552	-0.09629184	0.05488363	0.15059532	-0.014302446	-0.04372725	-0.114005655	0.15236777	0.04731413	0.024533508	-0.14964494	0.030707208	-0.062802866	0.0049520154	0.041510228	-0.18283778	-0.011063036	-0.07332395	0.061265178	-0.17857923	-0.13236706	0.17829974
DB00376	0.095341496	0.010521064	0.08609973	-0.0016252823	-0.11613887	-0.03888656	-0.18671505	-0.13549182	-0.15983512	-0.038684394	0.13426088	-0.1501625	0.20478757	-0.04378545	-0.21468632	0.058170456	-0.17754315	-0.09290331	0.09326867	-0.0899921	0.10924126	-0.084410354	-0.024644079	-0.11059695	-0.15517202	0.13227776	0.19911471	-0.0046103317	0.17348576	-0.06493057	0.075023875	0.20291534	-0.029178789	-0.11181965	-0.119722664	0.15137511	0.05781891	0.025841624	-0.14697137	0.005160263	-0.1073197	0.04411843	-0.0157284	-0.16831617	-0.026463257	-0.0600118	0.095638	-0.06572934	-0.14199503	0.1498969
DB00375	0.0917813	0.059475534	0.057441235	0.0026127268	-0.12722033	-0.052277092	-0.1841051	-0.12564121	-0.17455056	-0.064391606	0.119397186	-0.1443416	0.15928186	-0.050064612	-0.1871207	0.02115593	-0.15424973	-0.11850703	0.07058228	-0.12475586	0.11876245	-0.060712866	-0.032744937	-0.11506252	-0.15142274	0.10521546	0.1975989	-0.026395062	0.19416259	-0.061472133	0.052572593	0.22221544	-0.046745416	-0.09640448	-0.12882043	0.13589981	0.044540174	0.026693055	-0.13200253	0.040876407	-0.11252447	0.04743424	0.00029663672	-0.17270418	-0.014477057	-0.07280612	0.0795628	-0.058840714	-0.13440214	0.123607576
DB00374	0.0862439	0.033622645	0.04195487	0.009547707	-0.087659635	-0.03167955	-0.2084449	-0.1386244	-0.13965489	-0.08613886	0.10959815	-0.17786731	0.21070251	-0.07634141	-0.20065603	0.09565352	-0.12009142	-0.14162156	0.023342952	-0.09940051	0.15092854	-0.108404264	-0.055351514	-0.12314208	-0.09316355	0.14938049	0.21282978	0.009168275	0.2118432	-0.05384303	0.0279467	0.21710013	-0.037409212	-0.098659724	-0.12743707	0.15045291	0.017306555	0.030360492	-0.15534608	0.03830048	-0.11366105	0.03987554	0.0023408486	-0.20527081	-0.0066389237	-0.112853654	0.096449174	-0.13430688	-0.1401563	0.13613512
