Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB01005	-0.107644044	0.077333264	0.23101737	-0.051722106	-0.028542683	-0.103290625	-0.11982995	-0.21475878	0.026207153	-0.03808574	0.1915884	-0.09150812	-0.069700286	-0.12721334	-0.14470719	-0.06431664	0.17094706	-0.021705022	0.011814159	-0.07599474	0.11680154	0.08735613	0.21347526	-0.10064009	-0.026481159	-0.064112246	-0.1388253	0.04344694	0.1133163	0.09678146	0.20099516	0.06990891	0.023579925	-0.0039404836	-0.16298346	-0.053346675	0.1346922	0.053076856	0.012081672	-0.06637884	-0.060207613	-0.24179105	0.25507614	0.00947909	-0.14053167	0.082701206	0.11486958	-0.004180801	0.014015531	-0.10873796
DB00571	-0.10976376	0.056396887	0.2876107	-0.07703232	-0.06467816	-0.10373154	-0.11003583	-0.22375342	0.07953181	-0.059396565	0.16247916	-0.09578139	-0.08846397	-0.10466108	-0.1507945	-0.027407538	0.14869101	-0.021905951	0.01135006	-0.09619376	0.12818912	0.087785214	0.17478155	-0.09997736	-0.039103102	-0.08324702	-0.14546806	0.06612163	0.18785053	0.11500949	0.20339666	0.08689304	-0.010173084	-0.0071786135	-0.21007805	-0.02512885	0.11217184	0.037842706	0.043489587	-0.07579174	-0.049935896	-0.2087378	0.24360076	0.07882996	-0.18805873	0.07316724	0.1134877	-0.011063919	0.0056629926	-0.11828929
DB00570	-0.09086229	0.054901596	0.27034855	-0.027424715	-0.05772041	-0.1027321	-0.104986556	-0.21186009	0.09973283	-0.08013145	0.14498648	-0.0790899	-0.03239297	-0.101660974	-0.16375463	-0.039544515	0.16943203	0.03322251	-0.02082591	-0.11289199	0.15111649	0.06638929	0.19619441	-0.080572985	0.029404895	-0.08679436	-0.1367325	0.066944435	0.13427515	0.11031913	0.22146851	0.039301082	0.031890072	-0.09548986	-0.19989961	0.012507843	0.11514697	0.015683882	-0.017860271	-0.039451182	-0.09042966	-0.17048647	0.28292528	0.071729824	-0.1962656	0.10778068	0.087317474	0.020171018	-0.120266795	-0.11953509
DB00573	-0.11683773	0.08120326	0.23893471	-0.06298351	-0.09837641	-0.13855429	-0.09396041	-0.18545379	0.04243673	-0.020450896	0.20705628	-0.09965468	-0.082148865	-0.11288969	-0.13947341	-0.06925586	0.1508734	0.001830683	0.014306419	-0.058073785	0.10754309	0.085843384	0.21783027	-0.056581486	-0.009403846	-0.08277837	-0.13348758	0.05806971	0.088847876	0.10412723	0.2040467	0.15023197	0.05788935	-0.0009481523	-0.15936844	-0.0035549789	0.13149044	0.059339523	0.005384187	-0.07637596	-0.07176131	-0.20835082	0.25658467	-0.025821848	-0.16027758	0.10062595	0.12260931	0.035442192	-0.07959626	-0.11086845
DB00572	-0.11586887	0.06751178	0.29721487	-0.07361353	-0.085786626	-0.076486625	-0.08798841	-0.23213963	0.0958904	-0.061856374	0.15394291	-0.07886832	-0.11257553	-0.12082886	-0.17203505	0.010009102	0.15723544	-0.023841294	0.013598166	-0.12541637	0.09313709	0.0729968	0.19968021	-0.08745717	-0.05590916	-0.108891524	-0.13088547	0.08507925	0.15088625	0.15898374	0.21098499	0.1180927	0.007912576	-0.064565994	-0.1941503	-0.01246589	0.13281968	0.04368576	0.04022622	-0.079867795	-0.058434628	-0.2058528	0.26491007	0.08499119	-0.15459184	0.07428871	0.06995189	0.0046999827	-0.12252013	-0.13671668
DB00575	-0.111887604	0.04542344	0.30120024	-0.06330668	-0.08707445	-0.09217383	-0.101593494	-0.23730576	0.09534286	-0.0428097	0.14449807	-0.055713955	-0.09083243	-0.12230329	-0.17764921	-0.033672776	0.17668924	-0.014671905	-0.005458528	-0.09095544	0.105259396	0.06423354	0.20578995	-0.103558585	-0.028667806	-0.10136118	-0.117055915	0.05541851	0.1485107	0.1545831	0.2089786	0.11224029	0.023362018	0.0091433	-0.20940429	-0.03842165	0.1448033	0.05075296	0.048138585	-0.06853066	-0.06244207	-0.20253894	0.2745929	0.07230492	-0.15764967	0.090493806	0.11616699	-0.005326126	-0.015304431	-0.1300707
DB00574	-0.086472556	0.0643277	0.21155292	-0.056647073	-0.06316285	-0.10484728	-0.08615689	-0.15997899	0.041962788	-0.029088609	0.10285881	-0.089074925	-0.069894604	-0.08876809	-0.15058775	-0.06515407	0.1725954	0.018993404	0.029579382	-0.07329484	0.13990924	0.06489089	0.16388172	-0.059058525	0.0068184873	-0.08093807	-0.13573535	0.064470224	0.14901346	0.102556825	0.13899745	0.054385547	-0.0065369355	-0.083109096	-0.111542575	-0.011003853	0.099532604	-0.0027818717	0.02183142	-0.067622565	-0.10828385	-0.18095012	0.26222193	-0.053550422	-0.113922626	0.09485291	0.13248672	0.054234583	-0.009944807	-0.11322574
DB00577	-0.08738382	0.06269676	0.2582975	0.0041221688	-0.027073398	-0.105284385	-0.11342636	-0.21572195	0.13882877	-0.10233712	0.13345438	-0.07538036	-0.07965243	-0.0887028	-0.15573078	-0.05997185	0.19165638	0.0006633847	-0.00052673975	-0.10311918	0.12716788	0.08863533	0.22645709	-0.07663955	-0.012907175	-0.035125986	-0.120441124	0.03847287	0.14296715	0.12253912	0.21354015	0.057548646	0.010510657	-0.025626127	-0.20024592	-0.003243777	0.109361485	0.047102623	0.03368402	-0.06646874	-0.0968996	-0.19751242	0.22203551	0.09157622	-0.23949464	0.11330312	0.07625807	0.0065268576	-0.13392083	-0.1061891
DB00576	-0.099226266	0.10084452	0.26447287	-0.050612826	-0.065027714	-0.10163091	-0.118811674	-0.17940485	0.008661472	0.0026924885	0.12230726	-0.08274429	-0.0853577	-0.08747987	-0.13002749	-0.089662775	0.18718147	0.023982847	0.011862765	-0.10182914	0.13923565	0.058536876	0.18189977	-0.06693928	-0.0018902413	-0.07102633	-0.13467981	0.039359868	0.110786945	0.088712275	0.18026541	0.07657301	0.011132704	-0.084272414	-0.17392807	0.012955029	0.11481273	0.078179054	-0.00086777494	-0.04506813	-0.088180214	-0.16678369	0.24853274	-0.06673986	-0.11940525	0.085251145	0.095855646	0.027730472	0.006000149	-0.11704729
DB00751	-0.0952895	0.064985506	0.246867	-0.036777236	-0.046375897	-0.12109025	-0.107885584	-0.18415962	0.082814544	-0.025694767	0.13808315	0.01696187	-0.09317345	-0.090242736	-0.1712764	-0.0695226	0.16290307	0.007063525	0.023935089	-0.07299654	0.12348389	0.04831872	0.19168332	-0.08689451	-0.002914452	-0.07961509	-0.13317291	0.07061431	0.12940527	0.11369485	0.17203738	0.051253356	-0.014093303	-0.059630215	-0.1920933	-0.004573164	0.13482866	0.02923138	0.009586954	-0.032509826	-0.076819636	-0.18660176	0.25784943	-0.0019426065	-0.14840081	0.08858267	0.09872054	0.017382985	-0.13215123	-0.13581237
DB00750	-0.11724159	0.08538141	0.22984281	-0.05493933	-0.033537086	-0.10986541	-0.10007752	-0.2011843	0.07424343	-0.04736346	0.14536773	-0.07927738	-0.08947145	-0.109779224	-0.14276893	-0.06823646	0.17417897	-0.02824309	-0.003317662	-0.10105481	0.115866125	0.06478881	0.19451353	-0.074052	-0.04332717	-0.09851689	-0.146298	0.08571408	0.1277703	0.051307186	0.21850052	0.11942775	-0.015154964	-0.09266416	-0.095542796	-0.016565757	0.11026559	0.05222557	0.027198728	-0.0875959	-0.067631386	-0.2111785	0.25895432	0.052668065	-0.16735487	0.08729427	0.12668584	-0.024324885	-0.043142095	-0.10769602
DB00753	-0.14189614	0.059124555	0.22610083	-0.09578012	-0.07748306	-0.08814236	-0.10359912	-0.22405717	0.028619388	-0.051995136	0.13745748	-0.08761766	-0.084268756	-0.10044087	-0.16483308	-0.047666356	0.16599464	-0.0440267	0.0033460334	-0.06281555	0.10635854	0.058514394	0.20234405	-0.06855923	-0.048789613	-0.09774891	-0.14721338	0.052636594	0.09982975	0.105579	0.247847	0.099645086	0.022036314	0.0029523247	-0.15373728	-0.040386263	0.13497363	0.0241809	0.014264352	-0.07753994	-0.06438237	-0.18237673	0.27465373	0.06952911	-0.14730668	0.09140259	0.1367419	0.031291984	-0.12631634	-0.118462145
DB00752	-0.09355263	0.079247095	0.22943142	-0.068454415	-0.07799252	-0.10327699	-0.106187664	-0.18043305	0.02204012	-0.061995205	0.13021815	-0.08591696	-0.07309829	-0.095077865	-0.158434	-0.06887506	0.17122945	-0.014947094	0.019575436	-0.072419085	0.14376378	0.070988	0.17393555	-0.070635326	-0.02807308	-0.08615293	-0.13743474	0.087564535	0.13693193	0.09296267	0.14900632	0.09062005	0.0015784171	-0.012109425	-0.19368836	-0.037616346	0.11099384	0.010606257	0.019260839	-0.07739293	-0.07803485	-0.18933839	0.26866686	-0.009671411	-0.13706918	0.09366432	0.11878706	0.04645627	0.0023215674	-0.13938941
DB00755	-0.09917682	0.06928508	0.28502232	-0.05364765	-0.038949396	-0.115717955	-0.080024734	-0.1813117	0.12489101	-0.04920927	0.15950479	-0.09018869	-0.08521123	-0.091579564	-0.17289329	-0.027186608	0.17396006	-0.025842581	-0.016509224	-0.09293892	0.13609506	0.082965955	0.18375076	-0.10666821	-0.022906527	-0.072424755	-0.16097784	0.06463204	0.19355243	0.15512292	0.2149295	0.039410137	-0.007267652	-0.03228112	-0.2142454	-0.009473273	0.15624504	0.020401724	0.023310097	-0.07989598	-0.071333066	-0.22940156	0.29924557	0.08883802	-0.19837748	0.0865464	0.111267254	-0.014548772	0.01918222	-0.11437941
DB00754	-0.07415705	0.095123865	0.2293361	0.0141759645	-0.05900191	-0.14260986	-0.089497715	-0.17164695	0.024367541	-0.03675898	0.13611172	-0.067143634	-0.06296432	-0.06783997	-0.15238254	-0.056263916	0.17209299	0.030144311	0.025504503	-0.07025486	0.05261114	0.05594204	0.18349901	-0.0502446	-0.0023335256	-0.073461935	-0.14049901	0.045040723	0.1011404	0.08029218	0.20442852	0.09055899	0.019237522	-0.05101633	-0.13041861	-0.04029685	0.15236513	0.033261187	0.0005515944	-0.08167514	-0.10408398	-0.18451984	0.20973554	-0.06510782	-0.1271232	0.09345281	0.11055416	0.04274078	-0.03777515	-0.1260489
DB00209	-0.089816615	0.08555686	0.23179147	0.008312526	-0.056314465	-0.13201347	-0.09386478	-0.17026676	0.13747711	-0.017748848	0.1214242	-0.036173172	-0.08807367	-0.087423794	-0.1634184	-0.057920106	0.19230805	0.009329878	-0.011421192	-0.08249982	0.13721743	0.06621887	0.21712847	-0.082443975	0.010743431	-0.09208706	-0.11159637	0.050222807	0.12752593	0.12686735	0.19920033	0.09137115	0.049557038	-0.088169165	-0.19888636	-0.0031143448	0.13335052	-0.0012471325	0.02552948	-0.034773003	-0.13804245	-0.20369118	0.24643922	0.082485944	-0.14322497	0.09242365	0.05945991	-0.021502	-0.08681613	-0.06370762
DB00208	-0.09602938	0.07527438	0.24423297	-0.07985145	-0.06264364	-0.11797393	-0.10306275	-0.22745454	0.001355337	-0.07883904	0.19167937	0.052689463	-0.10044251	-0.11345828	-0.15725908	-0.07331522	0.15860528	0.01555788	-0.012013259	-0.07599203	0.12291755	0.07207152	0.21244372	-0.07823088	-0.013243405	-0.08567473	-0.14218038	0.04934103	0.1780521	0.13232613	0.16784143	0.09011005	0.016842742	0.015240027	-0.20166312	-0.0011256901	0.123787835	-0.013698365	0.028877433	-0.032657176	-0.079438135	-0.18296696	0.27609298	0.082171164	-0.16018307	0.0844517	0.0826397	0.0014595668	-0.038969077	-0.1031081
DB00207	-0.08450746	0.07970553	0.26475218	-0.05540701	-0.07334566	-0.13565025	-0.08671402	-0.21208327	0.12753415	-0.04946857	0.15199625	-0.105916284	-0.085014865	-0.100246206	-0.16564795	0.009031085	0.12990825	-0.023764709	0.021086723	-0.09206321	0.12044841	0.09062934	0.23910904	-0.087215856	-0.031412072	-0.09383143	-0.14651807	0.049573045	0.16259153	0.15798001	0.20490816	0.054411955	0.025406558	-0.0174453	-0.2148327	-0.025277624	0.13187136	0.023049993	0.05030685	-0.08236315	-0.059073348	-0.24109332	0.24593107	0.078481376	-0.20176898	0.084341094	0.12894501	-0.021456366	0.010187338	-0.112969786
DB00974	-0.084891774	0.10205031	0.24124989	-0.02211869	-0.03391978	-0.16984384	-0.124116145	-0.21547759	0.11838919	-0.01803909	0.16722232	-0.10132575	-0.08036298	-0.09419859	-0.14939381	-0.014879225	0.18532631	0.018793903	0.03453096	-0.119788595	0.13700728	0.061328143	0.15030968	-0.056583993	-0.012855382	-0.0986814	-0.12550099	0.06925805	0.12282197	0.08193638	0.17426291	0.065419964	0.0017705386	-0.056007795	-0.18657441	-0.03369591	0.117924124	0.025405154	0.036329113	-0.06652067	-0.09785658	-0.1742671	0.21989423	0.03852978	-0.09799279	0.08416259	0.1068656	0.029396022	-0.061062	-0.07667119
DB00205	-0.1157478	0.07225553	0.23525047	0.002004642	-0.062634215	-0.095703065	-0.10706368	-0.20660797	-0.004637885	-0.023061574	0.11808607	-0.07002333	-0.11013394	-0.098154515	-0.16870135	-0.030815188	0.16455044	0.005264442	-0.031095937	-0.103432454	0.12457602	0.0556526	0.16527504	-0.0823564	-0.016540913	-0.08263007	-0.14699906	0.07262099	0.13997945	0.1044321	0.16640888	0.061190918	0.03734322	-0.0882659	-0.16748305	-0.02285713	0.1055221	0.024287527	0.006735107	-0.0022797445	-0.10792922	-0.18399382	0.21068299	-0.015500236	-0.1458952	0.09410949	0.097961016	0.03238951	-0.0030520868	-0.14318028
DB00204	-0.104208276	0.07105296	0.24740963	-0.058036204	-0.08434889	-0.14269693	-0.09644027	-0.17533831	0.034575284	-0.09734812	0.1191957	-0.026211778	-0.08312679	-0.07487446	-0.17095543	-0.08450906	0.18426898	0.019322915	0.007539442	-0.08507439	0.10352862	0.037115138	0.19447893	-0.07173303	-0.0054039685	-0.07664966	-0.13789733	0.06301061	0.19402611	0.15300809	0.20585234	0.09312216	0.029235132	-0.05334962	-0.19533017	0.001976905	0.13344209	0.015843522	-0.03632225	-0.07266987	-0.100947395	-0.2167022	0.22714102	0.012489141	-0.11201803	0.065494604	0.013810651	0.031534143	0.00042822747	-0.11847316
DB00203	-0.084840626	0.08847349	0.25925156	-0.05781819	-0.055722445	-0.099769354	-0.105022416	-0.2327859	0.13841818	-0.048403677	0.14500378	-0.024002783	-0.08242758	-0.09638703	-0.18015672	-0.051324267	0.1837941	0.006148692	-0.025082937	-0.09636951	0.13354412	0.092213534	0.22919022	-0.08950944	0.019312272	-0.09229583	-0.13486825	0.01770034	0.14225143	0.15619445	0.20857996	0.051051	0.0018661235	0.010456428	-0.20708427	0.023905654	0.13376014	0.024403062	0.014696858	0.025352202	-0.093886495	-0.25064376	0.28153765	0.0805798	-0.18057354	0.092064	0.11129614	-0.016848499	0.00016869302	-0.14463495
DB00202	-0.09608568	0.07446149	0.25658756	-0.049002912	-0.0550763	-0.12737903	-0.0961851	-0.18631597	0.06485124	-0.045178555	0.13323206	-0.055283684	-0.063324586	-0.08327768	-0.14489627	-0.048817147	0.16875818	-0.030454526	-0.00256313	-0.090295695	0.052530915	0.038995557	0.18219163	-0.06639433	-0.018643089	-0.10389747	-0.13879877	0.066637546	0.12797163	0.09961603	0.20033662	0.07698923	0.0047279065	-0.07902285	-0.19233926	-0.062343545	0.13344164	0.029539978	0.011732516	-0.07532741	-0.07041461	-0.1653976	0.24929523	0.09320804	-0.14033394	0.047261853	0.12531681	0.0104029365	-0.11895847	-0.058843173
DB00201	-0.09698016	0.09867881	0.3148396	-0.061160125	-0.06666431	-0.053204488	-0.092245035	-0.2096529	0.10447158	-0.04236397	0.12429389	-0.052168425	-0.09519524	-0.101823986	-0.16187233	0.008257052	0.1784533	-0.046400577	-0.022450889	-0.12653165	0.09931403	0.03748428	0.23013781	-0.04749638	-0.057161648	-0.10321401	-0.14565152	0.11990285	0.19757508	0.1343595	0.17492342	0.13132766	-0.043448962	-0.09594143	-0.18861072	0.02675798	0.081682555	0.044081576	0.010240431	-0.068467095	-0.056921076	-0.28567576	0.2431565	0.07974324	-0.19619529	0.0791265	0.026617706	-0.008783987	-0.042651847	-0.13065061
DB00972	-0.097171895	0.07057361	0.2661984	-0.07713763	-0.040299386	-0.116277896	-0.08986572	-0.23257488	0.011693888	-0.056847904	0.1110919	0.020686205	-0.09267969	-0.1015586	-0.18043953	-0.05266533	0.16943333	0.03138334	0.0033186525	-0.08272323	0.13334753	0.05252185	0.17394947	-0.06569565	0.015548721	-0.06667426	-0.12784404	0.06383339	0.13240439	0.13311474	0.18737122	0.06905297	0.028935168	-0.005049955	-0.19981761	-0.0040446217	0.11125944	-0.017018186	0.028123772	-0.04087004	-0.099927075	-0.16781397	0.22838081	0.051678173	-0.14307441	0.11486115	0.09036034	0.03224323	-0.082951486	-0.1258541
DB04216	-0.029081672	0.041309908	0.2408042	-0.047309734	-0.08933653	-0.04585855	-0.08264863	-0.20903735	0.12507676	-0.068869986	0.10409964	-0.029558487	0.012463128	-0.08487442	-0.15688331	0.018994525	0.13429324	0.06773344	-0.0065761586	0.015735876	0.12460098	-0.081728846	0.12085934	-0.07385482	0.0033032526	-0.007268052	-0.16682398	0.014660648	0.08936172	0.041599844	0.1053727	-0.01264926	0.06527899	0.013936479	-0.16336933	-0.028585423	0.05466797	0.028410789	-0.0100864405	0.033054907	-0.0675886	-0.16650254	0.24828383	0.09257348	-0.1367148	0.065590754	0.14548633	0.00011923711	-0.060024086	-0.07369641
DB00683	-0.117642164	0.05913582	0.25245523	-0.088930294	-0.08372015	-0.12318969	-0.116965726	-0.22118513	0.13389708	-0.031341273	0.16086689	-0.07007159	-0.08252248	-0.09546447	-0.15495326	-0.05785947	0.13613673	0.0022214865	-0.028688824	-0.08849249	0.12431276	0.06233452	0.23712128	-0.09444962	0.017643867	-0.090972826	-0.15043068	0.06751586	0.20469196	0.14621924	0.23098113	0.08439138	-0.0008803721	0.0094884075	-0.20274426	-0.002657555	0.1392291	0.03241462	0.019406674	-0.06762675	-0.06530373	-0.21244907	0.29345772	0.08812456	-0.16270661	0.093582496	0.008856841	0.015717201	-0.12416726	-0.06801389
DB00682	-0.095227405	0.07212196	0.26423606	-0.07111582	-0.057326723	-0.10102016	-0.102156654	-0.22768149	0.10976937	-0.088249356	0.17764154	-0.06557253	-0.09251597	-0.10632882	-0.17019145	-0.04214452	0.17817709	-0.0032167006	0.0066218325	-0.091992706	0.11574225	0.09368826	0.19077173	-0.107323006	-0.00042065978	-0.111022845	-0.12985356	0.06558585	0.1964546	0.1690369	0.2215569	0.0764439	0.033399627	0.027275551	-0.21938603	-0.026357917	0.122001894	0.027502505	0.04854016	-0.08183278	-0.07012562	-0.22724451	0.26380074	0.052332588	-0.20795739	0.08794861	0.0716111	0.014412641	0.011021429	-0.08862149
DB00681	-0.0774781	0.08579754	0.22748095	-0.060904097	-0.07065219	-0.13808514	-0.083564036	-0.18264183	0.11289396	-0.015452499	0.14208016	-0.08761271	-0.095709614	-0.08690173	-0.14808862	-0.0359747	0.18802579	0.024178596	0.012990262	-0.072988994	0.095672585	0.079834774	0.22272879	-0.09441096	-0.00282175	-0.07512483	-0.11678915	0.042770736	0.14046212	0.117630295	0.2239243	0.057271775	0.06481407	-0.015526513	-0.20339386	-0.009969681	0.15766199	0.014551906	-0.0032936148	-0.07902446	-0.13803981	-0.1859947	0.2509476	-0.030210529	-0.13730864	0.10903819	0.03587701	0.0070394026	0.013423184	-0.10621701
DB00680	-0.07944326	0.11049694	0.24111748	0.007930146	-0.09098621	-0.108343944	-0.1150719	-0.17483051	0.011905851	-0.08565266	0.12167507	-0.09004313	-0.09491179	-0.09395824	-0.16155043	-0.05516842	0.18869583	0.011076526	0.0046179937	-0.09627792	0.12266644	0.06271047	0.16851625	-0.057225883	0.006157471	-0.06382765	-0.16124156	0.08980024	0.13636062	0.10365419	0.21017967	0.06359404	0.01584546	-0.08621473	-0.14225037	-0.025483493	0.10952785	0.07193172	-0.0039725956	-0.071839474	-0.10509324	-0.22893003	0.19233729	-0.050251495	-0.123414904	0.07687466	0.12046266	0.025489016	0.013248202	-0.16476278
DB00687	-0.075461216	0.095207416	0.26158676	0.008830139	-0.06942072	-0.14547321	-0.12499933	-0.21207203	0.10940969	-0.122763604	0.13337927	-0.026712349	-0.08095456	-0.096606	-0.15384275	-0.035995375	0.19298263	0.007955858	-0.013139842	-0.096036956	0.13907018	0.067444205	0.20700026	-0.091235764	-0.033456527	-0.095870785	-0.15417616	0.06145757	0.119946435	0.11016743	0.2414691	0.07441696	0.008188957	-0.08233375	-0.17374226	-0.034665063	0.124635845	0.03600201	-0.01839455	-0.05000216	-0.09455961	-0.20402476	0.25077468	0.07550171	-0.13908872	0.079383716	0.062462687	0.0019079497	-0.104642615	-0.08144811
DB00686	-0.066690244	0.09723192	0.24690075	-0.007263521	-0.04656293	-0.10451017	-0.07170115	-0.18203057	0.13997221	-0.010057907	0.12700784	-0.075263314	-0.058930628	-0.07996523	-0.1502977	-0.05599348	0.18893154	0.016971782	0.017148836	-0.08210655	0.13331528	0.04845065	0.2018605	-0.063127585	0.022830915	-0.049715698	-0.12241374	0.07007722	0.12903027	0.11037711	0.22500804	0.08013338	0.058022548	-0.06653475	-0.14484705	-0.03983663	0.121113166	0.030528087	0.026224561	-0.06702535	-0.13842866	-0.1889768	0.15694706	-0.017983314	-0.11514404	0.04706278	0.11736927	0.031610124	-0.121713154	-0.07443044
DB00685	-0.09036478	0.07671943	0.24575107	-0.0066867936	-0.052889116	-0.11080642	-0.103452325	-0.18108477	0.14568707	-0.020749155	0.10470624	-0.07163901	-0.064815395	-0.08749929	-0.1670835	-0.06021494	0.21097946	0.012234805	-0.028032875	-0.07746892	0.124913216	0.07072463	0.24796692	-0.079451345	0.026763141	-0.09471331	-0.12569521	0.04131797	0.10766345	0.13500836	0.23825474	0.062006317	0.027466848	-0.10856713	-0.13976578	0.014448884	0.15486851	-0.0033234763	-0.009828594	-0.047496833	-0.14592811	-0.18356068	0.21504997	0.069333464	-0.17658082	0.100690186	0.0012307317	0.016018365	-0.05530882	-0.13811591
DB00684	-0.121874124	0.08048155	0.27647468	-0.07483876	-0.048181254	-0.107992515	-0.093871415	-0.17635837	0.14383234	-0.07296084	0.15512282	-0.10875583	-0.09281685	-0.10043197	-0.14252067	0.015455995	0.19316183	-0.043161344	0.015245316	-0.10159719	0.04208788	0.11371567	0.17566743	-0.07832465	-0.02998853	-0.098456055	-0.14050803	0.0758364	0.16269101	0.11155431	0.21480364	0.062026065	0.028455906	-0.055427596	-0.21544531	-0.024802646	0.12030182	0.015546352	0.036415398	-0.08663076	-0.07820816	-0.22245649	0.2516524	-0.014905877	-0.2071958	0.08539456	0.06519612	-0.010660859	0.002026291	-0.1250646
DB00689	-0.056634877	0.110632285	0.21440361	-0.008117982	-0.09148976	-0.13397877	-0.13738203	-0.18349223	0.03400068	-0.056011986	0.12216986	-0.07232242	-0.058182497	-0.013353431	-0.1528	-0.03644302	0.1834933	0.035957396	-0.036417644	-0.08884034	0.13698235	0.02556523	0.18534435	-0.08623369	-0.0036380142	-0.07910454	-0.12289478	0.018726233	0.14096767	0.0988834	0.17755623	0.038155697	0.056285616	-0.10213693	-0.19205649	0.000304232	0.15847015	0.034311336	-0.01964119	-0.059833225	-0.15028098	-0.18000491	0.26108176	-0.041960582	-0.101413116	0.06308848	0.012264127	-0.0009390444	-0.11373165	-0.15260744
DB00688	-0.08305723	0.07367964	0.24956988	-0.00700648	-0.038627002	-0.12173171	-0.09196605	-0.20295367	0.112315014	-0.031754315	0.11858898	0.011306251	-0.08355772	-0.08494474	-0.16057809	-0.021591665	0.1783628	0.0026571164	-0.009144419	-0.10324864	0.13968556	0.072152324	0.17231707	-0.07627798	-0.006485363	-0.07945817	-0.13808346	0.038424242	0.18986589	0.12830429	0.20486717	0.074803084	0.032636795	-0.06315578	-0.21635953	-0.0004921906	0.116605684	-0.0032841556	0.031555098	-0.032728903	-0.110564165	-0.24309766	0.260502	0.015503015	-0.2065735	0.09606089	0.083014965	-0.0055433414	-0.016535755	-0.138956
DB00373	-0.10880847	0.05981624	0.25637817	-0.03379012	-0.04471364	-0.09767872	-0.107240126	-0.22262925	0.11665856	-0.056565367	0.15503985	-0.08026595	-0.088167496	-0.1237733	-0.15925808	0.004764773	0.15801127	-0.02557056	-0.015711641	-0.08519359	0.11316712	0.11292697	0.18929528	-0.08488509	-0.0501138	-0.09240788	-0.1276735	0.080600545	0.179961	0.1600336	0.23731713	0.050519273	0.034073032	-0.058861367	-0.21177222	-4.3350272e-05	0.12446138	0.059240926	0.04771356	-0.09632082	-0.03700727	-0.23441568	0.27279237	0.10120514	-0.22751077	0.0921447	0.03814528	-0.012623805	-0.13045684	-0.113702685
DB00372	-0.11862467	0.092285134	0.22798118	-0.058441326	-0.05554007	-0.17551012	-0.10545079	-0.18489015	0.027723815	-0.08053174	0.1294123	-0.07267581	-0.05315141	-0.09605607	-0.15997572	-0.06863131	0.1832055	0.008531729	0.006408538	-0.06117652	0.09870119	0.054933652	0.19188343	-0.06577587	-0.025716871	-0.094267756	-0.14383616	0.058774877	0.1264681	0.0886836	0.19778098	0.059659094	0.023798184	-0.09780914	-0.14945863	-0.051762983	0.12142752	0.012306258	-0.015356003	-0.07255804	-0.13578482	-0.19114801	0.2764282	0.07195342	-0.09896215	0.08721536	0.09918388	0.02395298	-0.13080125	-0.11902466
DB00371	-0.08766434	0.08172972	0.2460232	-0.074406266	-0.06504987	-0.113229364	-0.089418426	-0.16767915	0.07833937	-0.034246907	0.1449325	-0.09632776	-0.07794901	-0.101981	-0.15591852	-0.040703792	0.13993895	-0.017590284	0.032863613	-0.08358692	0.12921871	0.079237886	0.19895513	-0.0979234	-0.0332287	-0.027792104	-0.10965868	0.03468768	0.15289484	0.09543316	0.21028614	0.08664652	0.018043749	-0.019880507	-0.19231819	-0.038493376	0.13288769	0.034105744	0.0379762	-0.07965352	-0.089184366	-0.18860167	0.254898	0.06506783	-0.15460347	0.100421004	0.122622125	-0.0033426909	-0.08949888	-0.116417624
DB00370	-0.105691046	0.054435942	0.2661939	-0.103506014	-0.07510611	-0.12900971	-0.08126044	-0.19737914	0.15467793	-0.04169665	0.15397939	-0.10047607	-0.07300491	-0.08352419	-0.14807382	-0.038833782	0.18485925	-0.020918844	-0.007623886	-0.083786495	0.09890606	0.08600746	0.21159618	-0.10581659	0.01013989	-0.11241986	-0.14385322	0.07463349	0.19560762	0.1420901	0.22655004	0.02721784	0.0054618507	0.0028113476	-0.21320747	0.009950884	0.1639624	0.019803615	0.0078111696	-0.07570257	-0.07389485	-0.18710619	0.29661322	0.082025506	-0.22803012	0.06679947	0.031911332	-0.00566172	-0.11523863	-0.115684316
DB00377	-0.06269025	0.0897599	0.23141007	-0.08766487	-0.061296955	-0.1559991	-0.10592967	-0.20571695	0.07830956	-0.07633712	0.1470866	-0.042582594	-0.070229776	-0.09271861	-0.13873309	-0.042163625	0.15654482	-0.023688069	0.0040025506	-0.060622137	0.122227184	0.06545316	0.2050608	-0.099992976	-0.026014267	-0.04950203	-0.14500362	0.058891363	0.13303043	0.11812026	0.19830288	0.100028925	0.0286981	-0.103133164	-0.18405245	-0.0062685423	0.12883347	-0.0053237863	0.045938905	-0.07336358	-0.06693665	-0.18505007	0.17067172	-0.03429429	-0.15108818	0.0969674	0.059094477	-0.022193115	-0.08607462	-0.10937469
